"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214"
"304","296","          Employment agency services","DGENRG3",9.899,9.918,9.912,9.948,10.012,10.11,10.116,10.109,10.046,10.196,10.272,10.285,10.285,10.343,10.405,10.448,10.323,10.42,10.501,10.4,10.659,10.584,10.581,10.516,10.698,10.65,10.746,10.879,10.824,10.906,11.082,11.159,11.156,11.239,11.406,11.465,11.728,11.826,11.986,12.113,12.264,12.425,12.543,12.702,12.92,13.217,13.362,13.582,13.73,13.794,14.008,14.025,14.093,14.343,14.322,14.411,14.753,15.017,15.426,15.594,16.151,16.711,16.955,17.637,17.883,18.02,18.452,18.765,18.884,19.148,19.43,19.72,20.159,20.538,20.695,20.988,21.155,21.592,22.148,22.611,23.052,23.369,23.864,24.315,25.789,26.631,27.219,27.707,28.658,30.119,31.048,31.995,32.632,34.025,35.08,36.418,37.629,38.663,39.849,40.728,41.789,42.564,43.155,43.773,44.574,45.401,46.009,46.419,46.952,48.106,49.218,50.255,50.925,51.017,51.836,52.577,53.471,54.73,55.77,56.179,56.855,58.029,59.042,59.599,60.575,62.148,63.523,64.404,65.648,67.387,68.588,69.558,70.214,71.392,72.295,73.117,74.624,75.25,75.877,78.075,78.947,83.194,83.56,84.309,84.753,84.856,84.709,84.783,84.889,85.344,85.767,86.011,86.706,86.897,86.898,87.342,87.425,87.977,88.729,88.925,89.395,90.563,90.924,91.063,91.089,91.613,92.499,93.169,93.171,93.442,94.338,94.752,96.059,95.765,94.903,95.137,95.855,96.724,97.276,96.278,96.661,97.912,98.671,98.123,98.957,100.42,100.372,100.126,99.871,99.789,100.074,99.812,101.291,102.591,102.207,102.617,102.554,102.992,103.106,103.033,103.316,103.406,103.958,103.958,103.958,103.894,104.117,105.009,105.186,104.617,104.864
"305","297","          Other personal business services","DTHERG3",10.274,10.361,10.592,10.721,10.758,10.835,10.864,10.938,10.982,11.014,11.027,11.054,11.099,11.098,11.155,11.243,11.314,11.33,11.381,11.413,11.459,11.486,11.524,11.564,11.654,11.718,11.822,11.884,11.987,12.109,12.26,12.438,12.52,12.737,12.85,12.904,13.125,13.309,13.437,13.601,13.737,13.876,14.021,14.183,14.368,14.502,14.655,14.802,14.93,15.071,15.138,15.176,15.222,15.299,15.431,15.63,15.863,16.197,16.488,16.883,17.286,17.75,18.323,18.88,19.223,19.542,19.871,20.22,20.761,21.247,21.783,22.276,22.68,23.147,23.596,24.35,25.102,25.596,26.095,26.659,27.414,28.074,28.83,29.589,30.47,31.36,31.926,32.617,33.465,34.254,35.002,35.554,36.064,36.584,37.112,37.64,38.057,38.403,38.816,39.255,39.717,40.148,40.637,41.152,41.527,42.006,42.425,42.813,43.213,43.499,43.767,44.066,44.576,45.064,45.421,45.856,46.276,46.667,47.12,47.909,48.586,49.304,49.477,50.031,50.796,51.959,52.762,53.575,54.402,55.348,56.183,56.943,57.857,58.176,58.78,59.473,60.016,60.978,61.875,62.811,63.314,64.447,64.976,65.889,66.862,67.416,68.224,69.299,70.157,70.838,71.509,72.049,73.061,74.193,75.259,75.875,76.491,77.118,77.788,78.47,79.196,79.757,80.45,81.352,81.968,82.935,83.65,84.452,85.2,86.058,87.454,88.588,89.567,90.337,90.822,91.416,92.286,93.22,93.913,94.771,95.695,96.607,97.421,98.18,98.818,99.633,100.447,101.097,102.02,102.734,103.723,105.108,105.776,106.76,107.511,108.605,110.169,111.72,112.638,112.604,112.613,113.036,113.768,115.048,115.83,116.371,117.154,117.765,118.335,119.118,120.105
"306","298","        Labor organization dues","DUNSRG3",14.146,14.445,14.748,14.832,14.63,14.716,14.566,14.545,14.59,14.654,14.65,14.853,14.826,14.828,14.851,14.834,14.911,15.031,15.061,15.195,15.236,15.371,15.355,15.4,15.638,15.705,15.689,15.782,15.789,15.962,16.122,16.106,16.256,16.3,16.511,16.658,16.776,16.961,17.215,17.39,17.558,17.904,18.069,18.3,18.538,18.779,19.13,19.454,19.618,19.88,20.108,20.374,20.574,20.794,21.075,21.309,21.532,21.526,22.238,22.824,23.975,24.961,25.83,26.446,27.177,27.689,27.796,28.144,28.386,28.979,29.978,30.155,30.491,31.197,31.448,32.212,32.7,33.236,33.746,34.39,35.329,36.451,37.648,38.898,40.586,41.88,43.12,44.252,45.393,46.182,46.973,47.573,47.841,48.098,48.694,49.046,49.299,49.75,50.082,50.366,50.861,51.11,51.288,51.483,51.601,51.952,52.307,52.952,53.699,53.606,54.045,54.438,54.828,55.392,55.977,56.561,57.285,58.044,58.793,59.401,59.914,60.672,60.879,61.076,61.512,61.738,62.461,63.228,63.551,63.759,64.093,64.513,64.84,65.309,65.772,66.402,66.551,66.609,66.943,66.869,67.292,67.7,68.291,68.629,68.889,69.481,69.991,70.82,71.739,72.361,73.042,73.673,74.526,74.498,74.861,75.742,76.488,77.139,77.651,78.322,79.225,79.72,80.583,81.122,81.886,82.155,82.937,83.94,86.885,88.112,88.501,88.498,89.416,89.877,91.039,91.128,91.757,92.294,92.748,93.755,95.118,95.786,97.086,96.259,98.726,98.961,100.326,102.022,102.084,102.939,103.849,104.176,105.401,106.213,106.975,107.245,107.497,107.641,107.838,107.836,108.333,108.536,109.691,110.729,111.471,111.877,112.931,113.484,113.768,114.926,114.868
"307","299","        Professional association dues","DAXSRG3",6.012,6.061,6.117,6.171,6.212,6.254,6.29,6.33,6.364,6.388,6.41,6.428,6.459,6.482,6.501,6.527,6.554,6.603,6.65,6.682,6.778,6.905,7.055,7.187,7.283,7.367,7.411,7.425,7.496,7.549,7.634,7.704,7.826,7.959,8.029,8.143,8.192,8.243,8.308,8.446,8.587,8.875,9.199,9.349,9.605,9.83,10.042,10.416,10.64,10.643,10.804,11.182,11.34,11.972,12.036,12.172,12.522,12.735,13.124,13.514,13.622,13.935,14.246,14.37,14.619,14.9,15.096,15.492,15.671,16.003,16.133,16.261,16.785,17.071,17.29,17.413,17.753,18.112,18.556,18.935,19.303,19.652,20.072,20.45,21.604,22.377,22.843,23.325,24.074,25.265,26.139,26.815,27.364,28.605,29.423,30.53,31.588,32.525,33.487,34.335,35.214,35.802,36.314,36.761,37.51,38.228,38.708,39.112,39.502,40.42,41.434,42.348,43.461,43.972,44.475,44.838,45.284,45.597,46.14,46.584,47.459,48.163,49.144,49.453,50.46,52.115,52.655,52.96,53.822,54.676,55.356,55.714,57.408,57.462,57.692,58.092,58.373,59.811,60.62,61.003,61.41,61.666,61.815,62.307,62.92,63.531,64.133,64.449,64.771,65.891,66.493,66.803,67.183,67.989,69.394,70.108,70.694,71.615,72.604,73.475,74.346,75.284,76.359,77.262,78.491,79.53,80.299,81.511,82.431,83.505,84.376,85.637,86.714,87.567,88.896,89.954,90.893,92.019,92.752,93.485,94.457,95.497,96.282,96.829,97.822,99.153,100.828,102.144,102.902,103.197,104.892,106.549,107.203,108.555,109.35,109.901,111.408,113.026,114.096,114.543,115.192,115.643,116.135,118.524,119.199,119.816,121.138,122.044,123.306,123.989,124.968
"308","300","        Funeral and burial services","DFUNRG3",9.335,9.475,9.514,9.622,9.611,9.807,9.761,9.855,9.903,9.945,10.095,10.19,10.181,10.315,10.325,10.377,10.458,10.523,10.602,10.687,10.806,10.787,10.801,10.81,10.858,10.906,10.962,11.011,11.044,11.116,11.196,11.296,11.361,11.427,11.486,11.641,11.79,11.902,11.988,12.067,12.201,12.359,12.522,12.664,12.759,12.877,12.975,13.117,13.225,13.335,13.529,13.641,13.775,13.836,13.918,14.022,14.149,14.345,14.593,14.817,15.082,15.364,15.59,15.861,16.127,16.325,16.518,16.759,16.95,17.063,17.215,17.381,17.612,17.798,17.994,18.207,18.479,18.85,19.314,19.722,20.104,20.456,20.892,21.285,22.521,23.314,23.804,24.298,25.055,26.29,27.231,27.939,28.509,29.797,30.619,31.769,32.826,33.794,34.757,35.651,36.541,37.157,37.704,38.22,38.907,39.713,40.207,40.569,41.029,41.972,43.002,43.905,44.576,45.267,45.738,45.862,46.402,46.858,47.258,47.871,48.425,48.811,49.387,49.963,50.92,51.742,52.621,53.408,54.204,55.165,55.734,56.388,57.028,57.532,58.182,58.828,59.279,60.234,61.12,61.662,62.367,62.962,63.77,65.092,65.985,66.827,67.692,68.67,69.584,70.158,70.998,71.752,72.829,74.155,74.81,75.321,75.91,76.845,77.613,78.268,78.969,79.211,80.263,80.913,81.398,81.722,82.291,83.05,83.558,84.519,85.542,86.598,87.904,89.035,89.56,90.364,91.395,92.031,93.204,94.312,95.663,96.481,97.149,97.676,98.367,99.438,100.453,101.858,102.981,104.451,105.922,107.143,108.579,109.836,111.146,112.295,113.777,115.491,116.984,118.351,119.253,120.258,121.142,121.999,122.578,122.745,123.691,124.727,125.104,125.513,126.633
"309","301","      Personal care and clothing services (14 and parts of 17 and 118)","DPERRG3",13.447,13.592,13.922,14.122,14.219,14.301,14.362,14.387,14.398,14.427,14.422,14.481,14.558,14.603,14.623,14.788,14.887,14.942,15.025,15.12,15.207,15.277,15.392,15.499,15.609,15.711,15.865,15.964,16.166,16.437,16.694,16.995,17.158,17.393,17.506,17.534,17.827,18.125,18.341,18.626,18.86,19.109,19.291,19.514,19.801,20.058,20.279,20.475,20.627,20.772,20.843,20.95,21.008,21.116,21.199,21.391,21.62,22.019,22.386,22.904,23.446,24.085,24.852,25.55,26.015,26.297,26.631,27.027,27.489,27.993,28.477,28.991,29.396,29.806,30.271,30.892,31.682,32.326,33.071,33.825,34.773,35.647,36.811,37.674,38.718,40.063,40.835,41.623,42.721,43.765,44.799,45.615,46.331,46.854,47.437,47.906,48.402,48.895,49.517,50.113,50.733,51.334,51.971,52.547,53.127,53.679,54.229,54.726,55.377,55.687,56.156,56.529,57.079,57.776,58.228,58.874,59.426,60.071,60.69,61.61,62.526,63.474,63.502,64.037,64.873,65.612,66.211,66.926,67.5,68.083,68.695,69.076,69.382,69.831,70.358,70.995,71.373,71.821,72.497,72.951,73.125,73.886,74.271,74.504,75.354,75.583,75.64,75.82,76.371,76.674,77.527,78.416,79.15,79.533,79.91,79.943,80.266,80.731,81.135,81.516,82.295,82.787,83.209,83.889,84.638,85.416,86.141,87.006,88.07,88.878,89.83,90.449,90.79,91.243,91.595,91.95,92.476,93.206,94.046,94.684,95.253,95.895,96.762,97.382,98.701,99.922,100.458,100.919,102.017,103.138,104.099,105.094,106.06,106.965,107.692,108.453,110.319,111.988,113.36,114.443,114.987,115.801,116.249,117.384,118.004,118.551,119.093,119.1,119.836,120.611,121.512
"310","302","        Personal care services","DPCSRG3",13.6,13.866,14.079,14.301,14.396,14.481,14.592,14.585,14.558,14.58,14.565,14.653,14.716,14.747,14.741,14.966,15.088,15.152,15.246,15.373,15.505,15.607,15.766,15.946,16.072,16.186,16.339,16.451,16.712,17.055,17.354,17.624,17.898,18.079,18.167,18.201,18.627,18.976,19.205,19.561,19.835,20.137,20.308,20.544,20.861,21.139,21.385,21.61,21.741,21.841,21.948,22.091,22.152,22.301,22.362,22.549,22.831,23.332,23.764,24.282,24.762,25.368,26.073,26.822,27.337,27.564,27.874,28.241,28.704,29.224,29.715,30.282,30.727,31.111,31.545,32.172,32.809,33.448,34.209,34.916,35.77,36.581,37.714,38.403,39.396,40.666,41.394,42.046,43.059,44.036,45.084,45.843,46.556,46.986,47.511,47.932,48.436,48.889,49.462,50.051,50.643,51.267,51.875,52.463,53.035,53.557,54.095,54.58,55.259,55.55,55.996,56.324,56.838,57.487,57.933,58.547,59.128,59.812,60.423,61.218,62.121,63.096,63.129,63.651,64.481,65.12,65.608,66.328,66.89,67.448,68.014,68.443,68.794,69.272,69.709,70.441,70.827,71.255,71.926,72.335,72.49,73.24,73.653,73.901,74.837,75.096,75.212,75.426,75.943,76.303,77.209,78.111,78.868,79.293,79.674,79.771,80.07,80.522,80.953,81.346,82.132,82.641,83.095,83.828,84.621,85.434,86.218,87.115,88.137,88.941,89.84,90.447,90.742,91.202,91.538,91.929,92.484,93.2,94.028,94.633,95.176,95.819,96.722,97.334,98.715,99.918,100.447,100.92,102.004,103.124,104.076,105.072,106.086,106.942,107.675,108.422,110.3,111.897,113.174,114.272,114.8,115.595,115.993,117.09,117.631,118.213,118.737,118.652,119.352,120.138,121.002
"311","303","          Hairdressing salons and personal grooming establishments","DBBBRG3",14.25,14.554,14.781,15.062,15.156,15.282,15.42,15.387,15.338,15.342,15.328,15.442,15.507,15.527,15.53,15.802,15.918,16.019,16.092,16.232,16.393,16.531,16.734,16.932,17.079,17.192,17.36,17.501,17.787,18.203,18.524,18.8,19.119,19.32,19.411,19.435,19.968,20.348,20.621,21.024,21.349,21.708,21.878,22.139,22.5,22.797,23.105,23.354,23.459,23.534,23.668,23.853,23.915,24.124,24.178,24.38,24.772,25.389,25.885,26.424,26.881,27.461,28.136,28.867,29.347,29.509,29.764,30.109,30.631,31.228,31.755,32.382,32.884,33.261,33.648,34.311,34.784,35.431,36.229,36.877,37.603,38.331,39.426,39.854,40.776,41.936,42.595,43.018,43.886,44.742,45.815,46.465,47.169,47.408,47.813,48.133,48.656,49.021,49.488,50.071,50.618,51.297,51.846,52.458,53.005,53.454,53.964,54.427,55.184,55.431,55.825,56.042,56.466,56.995,57.427,57.964,58.622,59.42,60.014,60.455,61.328,62.39,62.442,62.934,63.756,64.086,64.224,64.981,65.521,66.018,66.463,67.012,67.469,68.027,68.195,69.237,69.669,70.039,70.704,70.946,71.026,71.741,72.264,72.581,73.888,74.269,74.635,74.999,75.378,75.996,77.157,78.13,78.991,79.598,79.995,80.355,80.637,81.092,81.682,82.325,83.076,83.772,84.282,85.194,86.129,86.884,87.889,88.665,89.234,90.188,90.842,91.421,91.547,92.294,92.707,93.063,93.715,94.551,95.252,95.514,95.742,96.403,97.382,98.213,99.439,99.603,100.153,100.812,101.838,102.405,103.064,104.069,105.265,105.872,106.505,107.291,108.499,109.551,109.963,110.871,111.127,111.697,111.714,112.037,112.036,112.807,113.024,112.685,112.851,113.072,113.188
"312","304","          Miscellaneous personal care services","DMPCRG3",13.207,13.341,13.538,13.528,13.665,13.586,13.599,13.704,13.763,13.868,13.839,13.821,13.89,13.975,13.925,13.961,14.159,14.067,14.281,14.374,14.408,14.368,14.358,14.49,14.541,14.668,14.776,14.79,14.986,15.108,15.367,15.663,15.815,15.956,16.051,16.123,16.249,16.535,16.646,16.885,17.021,17.176,17.37,17.559,17.786,18.035,18.115,18.281,18.488,18.66,18.694,18.727,18.792,18.786,18.868,19.021,19.038,19.287,19.594,20.092,20.659,21.351,22.145,22.94,23.51,23.862,24.288,24.714,25.077,25.456,25.878,26.32,26.633,27.025,27.56,28.121,29.123,29.766,30.472,31.31,32.426,33.409,34.621,35.8,36.928,38.398,39.245,40.29,41.543,42.714,43.705,44.628,45.338,46.049,46.744,47.307,47.77,48.349,49.086,49.695,50.382,50.927,51.631,52.172,52.762,53.383,53.956,54.477,55.047,55.405,55.929,56.416,57.053,57.875,58.337,59.063,59.529,60.054,60.69,61.954,62.899,63.765,63.782,64.35,65.197,66.213,67.125,67.815,68.42,69.066,69.799,70.036,70.206,70.558,71.35,71.684,72.032,72.539,73.22,73.816,74.046,74.827,75.115,75.291,75.838,75.969,75.824,75.881,76.537,76.632,77.28,78.108,78.754,78.986,79.349,79.16,79.483,79.931,80.195,80.327,81.145,81.461,81.857,82.413,83.067,83.938,84.508,85.526,87.004,87.659,88.805,89.441,89.903,90.07,90.326,90.747,91.202,91.796,92.75,93.697,94.56,95.188,96.014,96.402,97.946,100.249,100.754,101.028,102.167,103.876,105.144,106.133,106.953,108.091,108.945,109.654,112.304,114.53,116.812,118.129,118.974,120.039,120.907,122.98,124.223,124.546,125.47,125.723,127.15,128.716,130.625
"313","305","        Clothing and footwear services","DCFSRG3",12.803,12.841,13.258,13.432,13.526,13.603,13.619,13.671,13.716,13.751,13.756,13.783,13.873,13.928,13.976,14.071,14.142,14.188,14.258,14.318,14.356,14.388,14.454,14.484,14.574,14.659,14.808,14.89,15.023,15.209,15.41,15.736,15.765,16.054,16.193,16.215,16.344,16.573,16.767,16.959,17.142,17.323,17.512,17.713,17.956,18.182,18.366,18.523,18.694,18.888,18.913,18.974,19.028,19.083,19.19,19.384,19.543,19.805,20.074,20.582,21.195,21.867,22.702,23.318,23.705,24.062,24.428,24.865,25.32,25.796,26.263,26.687,27.023,27.472,27.989,28.597,29.658,30.311,31.027,31.866,32.992,33.988,35.214,36.418,37.569,39.069,39.933,41.001,42.281,43.471,44.485,45.428,46.152,46.878,47.591,48.172,48.654,49.25,50.003,50.622,51.315,51.862,52.575,53.124,53.728,54.362,54.945,55.477,56.057,56.423,56.958,57.457,58.111,58.951,59.423,60.163,60.638,61.171,61.817,63.102,64.061,64.939,64.952,65.527,66.384,67.416,68.344,69.046,69.661,70.32,71.066,71.31,71.484,71.843,72.654,72.993,73.341,73.856,74.549,75.159,75.397,76.195,76.488,76.667,77.221,77.353,77.204,77.263,77.935,78.036,78.696,79.539,80.196,80.429,80.797,80.604,81.011,81.522,81.831,82.168,82.921,83.352,83.66,84.142,84.727,85.375,85.87,86.608,87.833,88.658,89.819,90.492,91.027,91.451,91.872,92.069,92.458,93.25,94.147,94.947,95.653,96.286,96.978,97.632,98.629,99.946,100.514,100.912,102.087,103.211,104.226,105.213,105.919,107.09,107.782,108.62,110.413,112.49,114.401,115.401,116.038,116.958,117.696,119.059,120.136,120.478,121.126,121.691,122.635,123.35,124.476
"314","306","          Laundry and drycleaning services","DDRYRG3",12.756,12.835,13.38,13.623,13.735,13.83,13.863,13.956,14.006,14.038,14.054,14.087,14.219,14.298,14.345,14.488,14.565,14.68,14.778,14.859,14.939,14.954,15.018,15.035,15.16,15.21,15.353,15.418,15.56,15.756,16.01,16.304,16.319,16.606,16.718,16.735,16.848,17.084,17.327,17.551,17.714,17.874,18.097,18.289,18.483,18.674,18.835,18.981,19.175,19.383,19.411,19.463,19.46,19.492,19.57,19.686,19.767,20.037,20.34,20.853,21.444,22.155,22.96,23.763,24.332,24.772,25.234,25.673,26.055,26.439,26.856,27.34,27.642,28.044,28.592,29.162,30.202,30.867,31.598,32.459,33.615,34.639,35.893,37.121,38.289,39.813,40.689,41.773,43.074,44.284,45.314,46.272,47.009,47.746,48.466,49.05,49.531,50.131,50.897,51.529,52.242,52.804,53.534,54.094,54.706,55.35,55.944,56.485,57.077,57.448,57.991,58.497,59.159,60.01,60.488,61.24,61.724,62.267,62.927,64.238,65.219,66.116,66.134,66.723,67.597,68.652,69.601,70.318,70.946,71.619,72.374,72.619,72.795,73.16,73.981,74.328,74.686,75.214,75.92,76.539,76.777,77.586,77.885,78.068,78.635,78.772,78.62,78.678,79.359,79.459,80.13,80.99,81.661,81.9,82.275,82.08,82.575,83.15,83.505,84.053,84.738,85.285,85.504,85.915,86.432,86.859,87.283,87.743,88.72,89.72,90.897,91.601,92.203,92.882,93.47,93.446,93.776,94.78,95.617,96.256,96.784,97.414,97.961,98.892,99.329,99.629,100.257,100.777,101.981,102.528,103.295,104.28,104.877,106.087,106.633,107.616,108.598,110.542,112.093,112.776,113.193,113.956,114.555,115.225,116.131,116.484,116.856,117.725,118.193,118.074,118.443
"315","307","          Clothing repair, rental, and alterations","DLGRRG3",12.7,12.674,12.97,13.091,13.156,13.239,13.233,13.228,13.264,13.291,13.291,13.324,13.375,13.401,13.463,13.51,13.544,13.538,13.554,13.589,13.588,13.652,13.729,13.755,13.802,13.919,14.083,14.205,14.327,14.518,14.637,15.011,15.034,15.346,15.531,15.55,15.711,15.924,16.063,16.204,16.426,16.645,16.786,17.003,17.319,17.592,17.827,18.001,18.135,18.312,18.325,18.395,18.514,18.612,18.775,19.093,19.408,19.677,19.908,20.405,21.028,21.644,22.514,22.898,23.075,23.355,23.616,24.043,24.57,25.146,25.667,26.035,26.412,26.921,27.405,28.049,29.126,29.767,30.474,31.307,32.425,33.411,34.62,35.802,36.928,38.399,39.245,40.291,41.546,42.714,43.709,44.633,45.343,46.053,46.746,47.309,47.772,48.352,49.09,49.701,50.388,50.932,51.635,52.175,52.765,53.387,53.959,54.481,55.051,55.41,55.933,56.421,57.058,57.88,58.342,59.068,59.533,60.058,60.695,61.959,62.904,63.77,63.787,64.355,65.202,66.218,67.131,67.821,68.426,69.071,69.804,70.042,70.206,70.556,71.355,71.69,72.037,72.544,73.225,73.822,74.051,74.832,75.12,75.297,75.845,75.976,75.829,75.886,76.542,76.639,77.286,78.116,78.762,78.993,79.355,79.167,79.488,79.937,80.201,80.333,81.151,81.468,81.864,82.419,83.073,83.944,84.514,85.532,87.01,87.665,88.811,89.448,89.91,90.076,90.332,90.751,91.208,91.803,92.756,93.704,94.567,95.195,96.022,96.409,97.952,100.261,100.769,101.044,102.184,103.892,105.16,106.15,106.971,108.109,108.963,109.671,112.32,114.547,116.831,118.148,118.994,120.058,120.926,123.001,124.243,124.566,125.49,125.745,127.171,128.737,130.645
"316","308","          Repair and hire of footwear","DSCLRG3",13.212,13.346,13.543,13.533,13.67,13.59,13.603,13.709,13.767,13.873,13.844,13.826,13.895,13.979,13.929,13.966,14.164,14.072,14.287,14.38,14.413,14.373,14.363,14.494,14.545,14.673,14.781,14.795,14.992,15.113,15.371,15.668,15.821,15.961,16.056,16.129,16.254,16.54,16.651,16.89,17.027,17.182,17.376,17.566,17.791,18.041,18.122,18.287,18.494,18.666,18.7,18.734,18.798,18.792,18.874,19.027,19.044,19.292,19.599,20.098,20.668,21.357,22.152,22.947,23.517,23.87,24.295,24.722,25.086,25.465,25.886,26.328,26.642,27.033,27.568,28.128,29.132,29.775,30.482,31.317,32.437,33.42,34.629,35.812,36.94,38.409,39.256,40.301,41.558,42.725,43.718,44.642,45.353,46.064,46.759,47.32,47.786,48.365,49.102,49.713,50.402,50.945,51.648,52.187,52.778,53.401,53.972,54.494,55.066,55.424,55.946,56.436,57.073,57.895,58.357,59.083,59.548,60.074,60.711,61.975,62.921,63.785,63.803,64.372,65.218,66.236,67.15,67.84,68.446,69.095,69.824,70.061,70.227,70.571,71.374,71.709,72.055,72.562,73.244,73.841,74.071,74.851,75.14,75.317,75.864,75.996,75.848,75.905,76.562,76.658,77.305,78.133,78.78,79.013,79.376,79.188,79.509,79.958,80.222,80.355,81.173,81.49,81.886,82.439,83.094,83.965,84.536,85.554,87.033,87.689,88.836,89.472,89.934,90.101,90.357,90.775,91.232,91.827,92.779,93.728,94.592,95.22,96.047,96.435,97.973,100.27,100.771,101.041,102.18,103.888,105.156,106.146,106.968,108.105,108.958,109.666,112.316,114.544,116.827,118.146,118.993,120.055,120.921,122.996,124.238,124.561,125.486,125.74,127.166,128.727,130.64
"317","309","      Social services and religious activities (120)","DSOCRG3",15.072,14.323,14.181,14.299,14.489,14.622,14.774,14.851,14.83,14.805,14.807,14.804,14.86,14.931,14.991,15.067,15.112,15.17,15.258,15.308,15.351,15.351,15.41,15.491,15.631,15.726,15.757,15.876,15.952,16.1,16.21,16.335,16.387,16.492,16.61,16.746,16.967,17.13,17.3,17.599,17.888,18.214,18.465,18.674,18.802,18.902,19.005,19.282,19.549,19.87,20.135,20.335,20.569,20.704,21.026,21.348,21.547,21.886,22.09,22.809,23.641,24.855,25.849,26.411,26.937,27.013,27.756,28.081,28.622,28.69,29.024,29.823,30.621,30.642,30.89,31.511,32.059,32.606,33.355,33.921,34.795,35.565,36.697,37.801,39.307,40.42,41.302,42.588,43.751,44.386,45.131,45.779,46.098,46.416,47.092,47.39,47.466,47.688,48.137,48.566,49.102,49.387,49.72,50.017,50.062,50.551,50.844,51.238,51.583,51.849,52.139,52.716,53.046,53.359,54.15,55.295,55.876,56.521,57.327,58.308,58.875,59.302,59.969,60.802,61.228,61.874,62.583,63.527,64.024,64.761,65.302,65.846,66.399,66.881,67.337,67.944,68.312,68.819,69.267,69.837,70.211,70.684,71.277,71.813,72.503,73.072,73.492,74.01,74.584,75.13,75.679,76.254,76.705,77.137,77.638,78.345,78.951,79.596,80.25,80.78,81.164,81.876,82.679,83.499,84.67,85.633,86.423,87.382,87.553,88.252,88.754,89.236,90.137,90.808,91.588,92.09,92.806,93.465,93.932,94.778,94.96,95.982,96.871,96.873,98.503,98.978,100.513,102.006,102.14,103.101,103.662,104.352,105.611,106.246,107.05,107.67,108.469,109.341,109.957,110.025,110.333,110.625,111.399,111.45,112.004,112.427,113.526,114.157,114.938,115.65,115.908
"318","310","        Child care","DCHCRG3",11.849,11.093,10.89,10.989,11.172,11.315,11.431,11.494,11.467,11.443,11.421,11.416,11.446,11.5,11.538,11.587,11.638,11.709,11.764,11.787,11.798,11.783,11.807,11.853,11.962,12.046,12.065,12.153,12.205,12.307,12.386,12.466,12.51,12.576,12.665,12.778,12.955,13.071,13.202,13.444,13.671,13.915,14.113,14.26,14.35,14.412,14.478,14.685,14.891,15.137,15.341,15.5,15.69,15.793,16.047,16.298,16.492,16.698,16.787,17.338,17.925,18.865,19.765,20.142,20.477,20.529,21.18,21.414,21.71,21.827,22.225,22.798,23.359,23.418,23.458,23.943,24.344,24.857,25.429,25.76,26.407,27.15,27.932,28.733,29.863,30.708,31.472,32.446,33.327,33.839,34.45,34.889,35.083,35.406,35.901,36.083,36.143,36.281,36.596,36.879,37.33,37.493,37.755,38.02,38.072,38.451,38.689,38.978,39.196,39.466,39.662,40.094,40.221,40.341,41.193,42.995,43.182,43.442,44.251,45.337,45.612,45.837,46.875,48.125,48.503,48.993,50.097,51.361,51.711,52.693,53.472,54.324,54.77,55.379,55.957,56.636,57.278,57.87,58.662,59.538,60.331,61.1,61.63,62.279,63.111,63.539,64.027,64.689,65.278,66.037,66.704,67.13,67.761,68.445,68.995,69.975,70.725,71.648,72.636,73.505,74.371,75.305,76.379,77.286,78.517,79.56,80.329,81.541,82.46,83.532,84.401,85.66,86.733,87.585,88.916,89.976,90.917,92.046,92.78,93.512,94.481,95.521,96.302,96.844,97.833,99.162,100.841,102.163,103.692,104.655,106.027,107.528,108.411,109.431,110.36,111.621,112.993,113.839,115.392,117.146,118.024,118.805,119.381,119.981,121.275,122.734,123.517,124.143,125.156,126.046,126.581
