"","Table 2#3#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"115","32","  Clothing, footwear, and related services","DCAFRG3",83.235,84.152,83.42,83.37,83.934,84.459,85.277,85.49,84.959,85.276,85.94,86.18,86.058,85.039,85.499,86.346,86.839,87.065,86.836,86.931,87.03,87.359,87.439,87.372,87.707,87.614,87.87,88.316,88.797,88.926,88.966,88.914,89.221,89.512,89.908,90.382,90.832,91.095,91.676,91.94,92.099,92.358,92.682,92.78,93.166,93.794,94.063,94.286,94.369,94.94,95.208,95.65,95.7,95.913,96.24,96.653,96.869,96.857,96.732,96.862,96.793,97.013,97.45,97.683,97.799,97.929,98.201,98.061,97.941,97.862,97.74,97.714,98.229,98.503,98.349,98.539,99.032,99.508,100.106,99.952,99.623,99.397,99.544,99.56,99.969,99.733,99.473,99.46,99.359,98.904,99.531,100.314,100.443,100.63,100.502,100.855,100.868,101.802,102.037,101.711,101.766,102.556,102.285,102.244,102.491,102.498,103.021,103.053,103.154,102.01,101.441,101.419,101.282,101.23,101.478,102.168,102.447,102.167,102.169,102.769,103.141,103.575,104.238,104.671,105.015,104.741,104.559,105.016,105.368,106.199,106.854,106.452,106.931,105.628,106.783,108.275,108.35,108.682,109.06,107.724,109.189,109.941,110.012,110.448,110.714,109.613,110.02,110.564,110.94,110.594,109.978,108.603,109.739,110.656,110.822,110.368,110.386,112.647,113.871,114.104,113.879,114.167,114.384,114.371,114.792,114.563,114.368,115.108,114.969,114.964,114.962,115.264,115.822,115.991,115.988,116.715,117.264,116.988,117.708,117.665,117.327,116.716,116.875,116.572,117.053,117.124,117.21,117.069,117.201,117.357,117.623,117.735,116.916,117.657,117.235,116.977,116.404,116.127,116.224,117.127,116.41,116.109,116.94,116.596,115.588,114.685,115.017,115.455,115.56,115.955,115.651,114.796,114.913,114.395,114.365,113.823
"116","33","  Housing, utilities, and fuels","DHUFRG3",27.315,27.557,27.761,27.945,28.081,28.255,28.438,28.655,28.895,29.015,29.224,29.343,29.44,29.608,29.768,29.938,30.147,30.256,30.375,30.499,30.741,30.989,31.189,31.361,31.563,31.748,31.954,32.154,32.544,32.912,33.24,33.695,34.125,34.603,34.761,34.987,35.265,35.616,35.964,36.171,36.543,37.037,37.272,37.551,37.915,38.269,38.57,38.954,39.346,39.791,40.139,40.487,40.864,41.133,41.471,42.004,42.355,42.609,42.961,43.222,43.585,43.748,44.08,44.204,44.536,44.729,45.102,45.351,45.573,46.084,46.362,46.543,46.806,46.928,46.97,47.328,47.465,47.574,47.775,47.843,48.077,48.256,48.464,48.615,48.759,49.066,49.232,49.617,49.741,49.872,50.296,50.49,50.716,50.832,50.962,51.128,51.274,51.568,51.764,51.931,52.369,52.517,52.684,52.913,53.072,53.244,53.608,53.829,54.047,54.042,54.294,54.46,54.462,54.724,54.743,54.867,55.074,55.109,55.213,55.328,55.557,55.777,56.012,56.216,56.381,56.588,56.621,56.985,57.143,57.321,57.495,57.733,57.891,58.074,58.225,58.368,58.46,58.747,58.901,59.115,59.354,59.492,59.717,59.886,60.112,60.234,60.446,60.684,60.883,61.061,61.313,61.566,61.712,62.051,62.293,62.571,62.965,62.839,63.222,63.378,63.473,63.908,64.064,64.561,64.875,65.114,65.155,65.261,65.572,65.679,65.7,65.702,65.878,65.871,66.018,66.112,66.288,66.547,66.781,67.061,67.098,67.224,67.355,67.516,67.667,67.784,67.921,68.066,68.109,68.33,68.607,68.771,68.922,68.93,69.262,69.483,69.697,69.828,69.942,70.043,70.165,70.307,70.395,70.562,70.684,70.983,71.213,71.251,71.403,71.489,71.622,71.777,71.818,71.943,72.131,72.293
"117","34","  Furnishings, household equipment, and routine household maintenance","DFHHRG3",57.896,58.172,58.388,58.578,58.754,59.031,59.151,59.531,59.639,59.758,59.922,60.283,60.361,60.569,60.962,61.425,61.779,62.228,62.509,62.872,63.228,63.742,64.137,64.477,64.812,65.294,65.631,65.941,66.114,66.368,66.657,66.957,67.167,67.605,68.306,68.619,69.216,69.934,70.637,71.14,71.648,72.184,72.551,73.05,73.719,74.11,74.391,74.673,75.127,75.928,76.36,76.872,77.228,77.682,78.211,78.522,79.101,79.453,79.971,80.146,80.582,81.275,81.462,81.774,82.222,82.473,82.765,82.518,82.614,83.225,83.202,83.465,83.763,83.919,84.235,84.537,84.299,84.586,84.96,84.633,84.805,84.924,85.248,85.454,85.444,85.426,85.511,85.939,85.931,86.004,85.891,86.065,86.695,86.557,86.761,86.889,86.845,87.42,87.491,87.887,87.867,87.701,87.46,87.621,87.581,88.093,88.408,88.479,88.46,88.351,88.667,88.571,88.572,88.91,89.196,89.1,89.418,89.485,89.286,89.839,89.812,90.373,90.412,90.753,90.58,90.633,90.796,90.895,91.296,91.172,90.903,90.827,91.116,91.13,91.863,92.301,92.348,92.491,92.625,92.552,92.953,93.136,93.343,93.315,93.533,93.426,93.09,93.296,93.407,93.555,93.907,94.089,94.377,94.546,94.394,93.99,94.431,95.065,95.085,95.101,95.299,95.151,95.577,95.378,95.636,96.052,95.535,95.502,95.795,96.649,96.488,96.645,97.091,96.585,97.067,97.038,97.296,97.194,97.15,96.917,97.486,97.88,97.947,98.083,98.013,97.935,98.341,98.189,97.927,98.101,98.449,97.807,97.699,98.004,98.189,98.592,98.632,98.609,98.41,98.695,98.947,99.2,99.573,99.433,99.671,99.448,99.46,99.491,99.962,100.245,100.434,100.231,99.972,99.975,99.815,99.372
"118","35","  Health","DHLTRG3",19.419,19.545,19.726,19.883,20.007,20.133,20.238,20.336,20.474,20.562,20.683,20.8,20.983,21.161,21.295,21.419,21.542,21.621,21.824,22.036,22.152,22.376,22.631,22.709,22.99,23.146,23.274,23.39,23.52,23.656,23.855,24.064,24.236,24.463,24.693,24.937,25.218,25.593,25.811,26.049,26.223,26.446,26.715,26.99,27.266,27.575,27.824,27.987,28.395,28.633,28.884,29.074,29.256,29.496,29.875,30.26,30.547,30.877,31.258,31.45,31.783,32.016,32.246,32.492,32.662,32.872,33.251,33.597,33.797,34.055,34.376,34.506,34.803,35.212,35.392,35.562,35.7,35.874,36.162,36.514,36.702,36.95,37.211,37.4,37.652,37.897,38.112,38.309,38.522,38.732,38.924,39.065,39.223,39.466,39.7,39.897,40.088,40.272,40.522,40.707,40.917,41.137,41.282,41.447,41.633,41.791,41.984,42.147,42.375,42.627,42.91,43.121,43.273,43.482,43.68,43.881,44.096,44.359,44.564,44.814,45.06,45.156,45.485,45.74,45.997,46.27,46.518,46.734,46.994,47.201,47.462,47.674,48.005,48.352,48.657,49.013,49.393,49.669,50.027,50.321,50.643,51.005,51.254,51.638,51.966,52.435,52.774,53.111,53.466,53.863,54.227,54.547,54.977,55.284,55.681,56.12,56.322,56.693,57.109,57.524,57.937,58.271,58.724,59.204,59.544,59.95,60.382,60.72,61.099,61.426,61.796,62.108,62.429,62.776,63.104,63.528,63.869,64.183,64.572,64.962,65.34,65.765,66.189,66.533,66.816,67.12,67.449,67.736,68.098,68.448,68.765,69.097,69.415,69.63,69.786,69.992,70.402,70.606,70.906,71.084,71.299,71.478,71.626,71.831,72.158,72.394,72.585,72.797,73.011,73.269,73.586,73.748,73.888,74.212,74.385,74.537
"119","36","  Transportation","DTRNRG3",37.034,37.289,37.563,37.578,37.714,37.746,37.839,37.919,38.066,38.442,38.655,39.02,39.201,39.313,39.398,39.418,39.621,39.855,40.138,40.457,40.789,41.263,41.47,41.852,42.096,42.482,43.216,44.186,44.996,45.941,46.901,47.752,48.57,49.183,49.813,50.611,52.212,53.545,54.893,55.06,55.345,55.304,55.574,55.939,56.404,56.766,57.116,57.483,58.608,60.22,61,60.877,60.869,60.945,61.135,61.327,61.66,61.994,62.274,62.323,62.354,61.833,61.398,60.254,60.566,61.909,62.361,62.384,62.247,62.19,62.082,61.69,61.583,60.877,60.64,61.715,62.438,62.578,62.861,63.231,63.23,63.248,63.245,63.11,63.227,63.44,63.633,63.711,63.837,63.617,63.296,63.22,63.083,63.602,63.656,63.544,63.833,64.046,64.391,64.619,64.589,64.861,64.722,64.737,64.828,64.949,64.951,65.063,65.224,64.45,62.4,60.828,61.284,61.994,61.235,60.654,61.039,60.99,61.223,61.413,62.6,63.221,63.382,63.78,63.821,64.482,64.926,65.462,65.682,65.843,65.939,65.689,65.366,65.272,65.232,65.45,65.554,65.809,66.161,66.676,66.675,66.63,66.685,66.841,67.364,67.948,68.424,70.168,70.498,70.172,69.879,69.268,68.934,69.215,69.059,69,70.556,70.514,70.58,70.627,70.452,70.52,70.569,72.226,73.788,75.522,75.678,75.75,74.799,73.441,72.753,72.597,73.169,73.168,73.114,73.424,73.644,73.697,73.829,74.073,73.958,73.788,73.854,74.122,74.202,74.334,74.986,74.441,74.738,75.57,75.789,75.872,76.258,76.391,76.455,76.436,76.138,76.167,76.285,76.368,76.249,77.452,77.444,77.091,77.022,77.352,77.692,77.693,77.434,77.794,78.507,79.611,79.681,79.894,80.144,80.108
"120","37","  Communication","DCMCRG3",68.788,68.785,68.863,69.016,69.013,69.099,69.086,69.232,69.315,69.404,69.522,69.609,69.528,69.677,69.69,69.872,69.818,70.825,70.918,71.075,71.138,70.936,71.007,71.146,70.708,70.608,70.547,70.553,70.652,70.557,70.582,70.766,70.694,70.217,71.151,71.614,71.252,70.932,71.123,71.253,71.547,66.408,72.67,72.786,73.062,73.249,73.772,74.497,74.898,75.503,76.084,77.476,77.737,77.553,79.349,80.295,81.906,82.773,84.226,84.772,85.047,85.418,85.708,86.759,87.157,87.832,88.125,88.312,88.917,89.233,89.404,90.214,91.634,91.939,92.125,92.097,92.497,92.801,92.945,93.047,93.197,93.075,93.687,93.12,96.515,98.492,97.724,98.198,98.256,98.361,98.651,99.015,99.572,99.796,100.117,99.81,99.961,99.627,101.235,101.141,101.268,102.654,103.13,103.491,103.727,103.85,104.188,103.967,104.406,104.597,104.971,105.728,105.894,106.551,106.065,106.098,105.798,106.214,105.373,105.208,104.032,103.85,103.809,104.042,103.75,103.192,103.365,103.615,103.341,103.588,103.479,102.784,102.558,103.129,102.861,104.491,104.47,104.028,103.857,103.247,103.925,103.974,103.911,104.343,104.028,103.892,103.673,104.054,104.494,104.329,104.338,104.289,104.402,103.91,104.098,103.99,104.183,104.299,104.511,104.628,104.42,104.432,102.726,103.954,104.053,104.361,104.359,103.184,104.624,106.081,106.239,106.233,106.249,106.36,106.412,106.512,106.684,106.747,107.043,107.062,107.207,107.154,107.2,107.103,107.103,106.533,106.54,106.405,106.254,106.267,106.245,106.316,106.763,106.72,107.009,106.699,106.996,106.862,107.074,107.42,107.572,107.783,107.83,108.21,108.006,109.519,109.454,109.26,109.306,109.401,109.388,109.456,109.389,109.299,109.21,109.214
"121","38","  Recreation","DRRLRG3",71.04,71.208,71.282,71.418,71.729,72.14,72.327,72.534,72.74,72.901,73.115,73.433,73.789,73.989,74.31,74.841,75.038,75.134,75.412,75.64,76.041,76.361,76.658,77.179,77.656,77.767,78.257,78.841,79.146,79.43,79.729,80.2,80.508,80.841,81.411,81.584,82.146,83.005,83.864,84.548,85.091,85.502,85.991,86.491,87.116,87.495,87.763,88.125,88.796,89.572,89.878,90.363,90.771,90.947,91.102,91.458,91.918,92.404,92.764,92.915,93.331,93.871,94.199,94.405,94.696,95.14,95.577,95.713,95.916,96.457,96.307,96.411,96.495,96.755,97.03,97.119,97.078,97.149,97.064,97.023,97.149,97.639,97.764,97.824,97.895,98.162,98.195,98.601,98.471,98.579,98.743,99.022,99.075,99.21,99.394,99.594,99.809,99.993,100.235,100.379,100.112,100.173,100.26,100.194,100.341,100.615,100.643,100.423,100.778,100.918,100.67,100.742,100.842,101.003,100.882,100.994,100.946,101.041,101.271,101.442,101.976,102.11,102.383,102.516,102.622,102.622,102.487,102.503,102.741,103.042,103.264,103.386,103.642,103.778,103.798,104.258,104.406,104.617,104.683,104.9,105.163,105.634,105.928,106.278,106.916,107.005,107.064,107.14,107.141,107.633,107.822,107.6,107.976,108.202,108.364,108.746,109.175,109.487,109.564,109.657,110.126,110.27,110.559,110.732,111.252,111.386,111.348,111.273,111.782,112.453,113.236,113.3,113.342,113.434,113.286,113.362,113.813,113.913,114.041,113.76,113.648,113.93,114.25,114.708,114.694,114.53,114.689,114.681,114.37,114.468,114.527,114.546,114.596,114.709,114.671,115.015,114.626,114.533,114.539,114.813,114.969,115.303,115.316,115.381,115.302,115.549,115.671,115.4,115.58,115.582,115.664,115.527,115.594,115.677,115.666,115.605
"122","39","  Education","DEDURG3",13.694,13.801,13.924,13.978,14.06,14.187,14.478,14.398,14.358,14.236,14.315,14.407,14.383,14.491,14.586,14.723,14.839,14.964,15.046,15.165,15.064,15.162,15.266,15.365,15.486,15.608,15.726,15.881,16.021,16.193,16.28,16.431,16.571,16.593,16.749,16.914,17.087,17.225,17.396,17.532,17.677,17.845,17.955,18.14,18.559,18.607,18.779,18.926,19.118,19.276,19.434,19.569,19.725,19.895,20.064,20.245,20.729,20.86,21.015,21.16,21.411,21.582,21.76,21.926,22.104,22.284,22.462,22.613,22.848,23.025,23.196,23.35,23.478,23.63,23.78,23.954,24.13,24.293,24.472,24.588,24.394,24.884,25.029,25.215,25.417,25.572,25.849,26.007,26.157,26.328,26.495,26.606,26.927,27.041,27.186,27.351,27.508,27.691,27.835,28.007,28.168,28.337,28.515,28.592,28.865,28.969,29.207,29.399,29.552,29.695,29.838,29.971,30.147,30.318,30.464,30.581,30.859,31.03,31.18,31.335,31.556,31.733,31.925,32.134,32.323,32.542,32.714,32.87,32.919,33.178,33.373,33.594,33.803,34.057,34.277,34.494,34.7,34.912,35.116,35.368,35.475,35.7,35.875,36.061,36.283,36.514,36.756,36.986,37.185,37.321,37.522,37.727,37.987,38.22,38.404,38.572,38.834,39.027,39.257,39.459,39.655,39.916,40.222,40.605,40.678,40.912,41.121,41.363,41.738,41.966,42.212,42.483,42.745,43.024,43.3,43.532,44.406,44.59,44.819,45.07,45.299,45.532,45.849,46.204,46.46,46.749,46.974,47.28,47.636,47.985,48.241,48.573,49.022,49.203,49.42,49.569,49.88,50.131,50.381,50.564,50.782,51.062,51.331,51.547,51.787,51.976,52.317,52.536,52.81,53.051,53.276,53.477,53.902,54.146,54.368,54.571
"123","40","  Food services and accommodations","DFSARG3",30.423,30.585,30.806,31.126,31.382,31.595,31.74,31.946,32.091,32.278,32.417,32.565,32.731,33.02,33.271,33.545,33.874,34.22,34.528,34.878,35.082,35.357,35.657,35.926,36.213,36.605,36.958,37.275,37.7,37.961,38.265,38.519,38.732,39.138,39.434,39.774,40.127,40.41,40.757,40.993,41.305,41.638,41.814,42.101,42.445,42.73,43.07,43.414,43.798,44.36,44.595,44.868,45.134,45.386,45.668,45.938,46.153,46.385,46.544,46.701,46.944,47.114,47.332,47.492,47.702,47.993,48.227,48.416,48.665,48.791,48.946,49.106,49.296,49.404,49.557,49.791,49.938,50.016,50.041,50.256,50.528,50.77,50.954,51.082,51.379,51.594,51.797,52.004,52.233,52.327,52.524,52.743,52.792,52.94,53.087,53.344,53.414,53.706,53.92,54.12,54.432,54.676,54.746,54.949,55.187,55.404,55.59,55.657,55.809,55.984,56.158,56.364,56.594,56.9,57.004,57.152,57.392,57.542,57.805,57.975,58.266,58.386,58.58,58.713,58.853,59.139,59.385,59.471,59.688,59.794,60.026,60.151,60.473,60.7,61.035,61.276,61.455,61.665,61.903,62.092,62.311,62.57,62.633,62.887,63.103,63.388,63.787,63.946,64.196,64.412,64.833,64.889,65.096,65.423,65.631,65.848,66.097,66.384,66.825,66.952,67.208,67.417,67.727,67.91,68.064,68.296,68.43,68.698,69.205,69.378,69.48,69.77,69.989,70.22,70.344,70.504,70.808,70.928,70.761,70.96,70.976,71.097,71.183,71.421,71.502,71.559,71.762,71.892,72.183,72.182,72.216,72.261,72.33,72.41,72.559,72.855,73.037,73.147,73.246,73.278,73.421,73.516,73.608,73.701,73.754,73.747,73.904,74.12,74.276,74.429,74.379,74.484,74.638,74.772,74.983,75.019
"124","41","  Financial services and insurance","DIFSRG3",26.413,26.606,26.748,27.131,27.411,27.719,28.151,28.493,28.739,29.038,29.3,29.333,30.087,30.431,30.891,31.388,31.511,31.655,31.682,31.89,31.983,32.491,32.752,32.548,31.959,30.962,31.229,32.813,33.966,34.244,34.014,34.106,34.248,34.298,33.955,34.175,33.948,34.438,34.999,34.749,35.259,35.528,35.747,36.052,36.54,37.338,38.087,38.226,39.004,38.926,38.953,38.915,38.95,38.633,38.734,38.39,38.168,38.053,38.446,38.309,38.914,38.929,39.398,39.438,39.957,40.247,40.795,41.674,41.986,42.705,43.045,43.142,44.193,44.397,43.962,43.153,42.666,43.228,45.096,46.432,47.074,46.622,45.712,44.954,44.199,46.067,46.858,47.223,47.392,47.697,48.421,48.942,48.675,48.414,48.332,49.254,50.456,50.216,50.224,49.913,49.746,48.93,49.288,49.856,49.638,49.199,48.932,49.464,50.619,51.502,51.916,51.874,52.001,52.34,52.591,52.578,53.185,53.552,53.638,53.386,53.855,53.759,53.334,53.061,53.042,53.181,53.789,53.948,54.312,54.489,54.329,54.789,55.587,55.809,56.094,56.066,56.446,57.222,57.667,58.035,58.142,57.998,57.926,58.144,58.709,58.996,59.228,59.334,59.295,59.311,59.024,58.784,58.809,58.961,59.154,59.51,59.71,60.334,60.691,61.673,62.288,62.803,62.385,62.711,62.919,62.951,63.023,63.056,63.78,63.323,63.319,63.052,63.748,64.485,65.106,65.387,65.966,66.089,66.035,67.038,68.046,68.633,69.163,69.517,69.435,69.736,69.954,70.092,70.124,70.446,70.37,70.429,70.514,69.894,70.046,70.204,70.912,70.343,70.453,70.589,70.936,70.438,70.589,70.349,70.225,70.631,70.955,70.918,70.923,71.237,71.984,72.074,72.233,72.471,72.691,72.843
"125","42","  Other goods and services","DOISRG3",28.243,28.276,28.37,28.465,28.546,28.661,28.807,28.87,28.992,29.172,29.321,29.502,29.649,29.717,29.84,29.919,30.107,30.282,30.67,30.863,31.062,31.261,31.39,31.433,31.719,31.998,32.207,32.326,32.56,32.694,32.927,33.278,33.63,33.827,34.087,34.514,35.08,35.737,36.328,36.563,36.926,37.535,37.532,37.897,38.042,38.204,38.566,38.884,39.198,39.331,39.541,39.865,40.3,40.582,40.701,40.967,41.149,41.496,41.616,41.781,41.931,42.222,42.364,42.612,42.878,43.072,43.287,43.509,43.873,44.464,44.844,45.127,45.682,45.976,46.114,46.318,46.535,46.69,47.194,47.48,47.651,47.687,47.965,48.133,48.449,48.511,48.704,48.828,48.908,49.128,49.403,49.378,49.543,49.656,49.731,49.717,49.937,50.241,50.437,50.612,50.669,50.793,51.05,51.284,51.244,51.405,51.465,51.684,51.954,52.187,52.153,52.375,52.587,52.734,53.062,53.459,53.55,53.694,53.911,54.042,54.526,54.896,55.081,55.165,55.293,55.554,55.936,56.171,56.448,56.668,56.776,56.909,57.532,57.741,57.973,58.153,58.329,58.45,59.005,59.093,59.565,59.971,60.148,60.298,60.974,61.276,61.432,61.72,61.958,62.208,62.619,62.961,63.06,63.176,63.222,63.401,63.936,64.644,65.115,65.439,65.817,66.2,66.441,66.533,66.852,67.129,67.339,67.218,68.157,68.406,68.578,69.192,69.238,69.098,69.786,69.984,70.248,70.519,70.834,70.704,71.086,71.655,71.7,71.759,72.113,72.159,72.556,72.637,72.849,73.089,73.192,73.415,73.929,73.815,73.826,74.15,74.581,74.651,74.758,74.363,73.955,74.076,74.22,74.13,74.278,74.546,74.881,75.028,75.237,75.253,75.5,75.617,75.573,75.742,75.912,75.869
"126","43","  Net foreign travel and expenditures abroad by U.S. residents","ZZZZZZ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","44","Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\","DNPIRG3",99.112,99.135,98.745,98.598,98.459,99.486,101.306,102.126,102.457,103.176,103.043,103.388,105.09,104.306,104.347,104.944,105.723,107.296,109.293,107.784,110.274,110.256,108.92,110.642,112.489,112.328,112.915,114.45,114.475,117.478,118.884,119.736,122.593,122.223,123.497,124.537,125.235,125.251,127.371,128.41,130.792,132.214,129.248,128.435,129.507,130.059,131.509,132.068,131.892,133.704,134.692,135.34,139.011,140.055,137.276,136.309,137.112,136.666,134.886,135.494,134.768,133.016,130.408,129.407,129.623,131.705,130.577,129.022,128.343,126.995,126.087,126.988,124.777,122.13,120.824,121.349,120.696,125.647,120.648,119.198,120.549,118.429,118.127,116.474,117.581,117.173,116.851,117.525,117.006,116.897,115.962,115.062,115.735,114.838,113.92,112.973,113.528,114.022,113.381,112.502,112.728,113.168,112.597,113.16,113.995,114.386,115.293,115.267,113.889,113.214,111.758,110.106,110.328,110.197,109.382,109.159,109.168,109.28,108.947,107.89,108.225,109.374,108.325,108.768,107.559,107.737,108.023,109.004,108.824,109.124,108.632,108.089,109.106,108.165,108.345,108.492,107.864,107.752,107.552,107.015,107.287,106.851,106.904,105.631,105.939,104.321,104.679,103.676,102.675,101.499,101.351,100.134,98.265,97.786,96.602,96.564,97.348,96.581,95.529,94.763,94.004,93.585,92.296,91.563,91.401,91.47,90.462,89.683,88.927,88.509,87.475,87.374,88.773,87.767,86.709,86.388,85.299,85.062,84.273,83.968,83.041,81.972,80.328,80.808,79.712,79.119,79.284,79.079,77.845,77.706,76.609,76.036,75.168,75.926,75.954,75.923,75.801,75.615,75.149,74.555,75.007,74.916,75.014,75.117,74.58,74.681,75.106,74.836,74.789,75.075,74.671,75.48,75.9,75.762,76.139,76.31
"128","45","  Gross output of nonprofit institutions \2\","DNPERG3",25.984,26.137,26.267,26.407,26.475,26.674,26.93,27.039,27.103,27.222,27.334,27.451,27.767,27.905,28.031,28.216,28.41,28.586,28.966,29.08,29.309,29.543,29.7,29.91,30.327,30.517,30.702,30.942,31.062,31.419,31.703,32.005,32.435,32.651,33,33.33,33.684,34.088,34.473,34.721,35.035,35.397,35.479,35.761,36.188,36.569,36.979,37.147,37.603,38.015,38.293,38.506,38.866,39.187,39.331,39.733,40.17,40.504,40.808,40.982,41.395,41.511,41.521,41.676,41.845,42.206,42.583,42.831,42.967,43.151,43.43,43.619,43.714,43.951,43.998,44.187,44.259,44.81,44.708,44.962,45.153,45.318,45.523,45.56,45.898,46.062,46.266,46.514,46.658,46.857,46.987,47.006,47.267,47.385,47.531,47.608,47.808,47.982,48.137,48.254,48.457,48.696,48.731,48.885,49.14,49.286,49.513,49.691,49.79,49.937,49.967,49.94,50.094,50.289,50.362,50.525,50.723,51,51.137,51.231,51.452,51.684,51.816,52.101,52.2,52.447,52.7,53.017,53.192,53.436,53.662,53.812,54.229,54.406,54.724,55.053,55.374,55.565,55.878,56.126,56.449,56.743,56.971,57.213,57.563,57.75,58.098,58.3,58.49,58.692,58.999,59.131,59.287,59.525,59.665,59.973,60.302,60.459,60.701,60.918,61.111,61.378,61.568,61.91,62.188,62.571,62.791,62.961,63.206,63.428,63.517,63.799,64.307,64.433,64.549,64.817,64.929,65.165,65.368,65.645,65.81,65.935,65.985,66.354,66.451,66.604,66.91,67.143,67.22,67.523,67.557,67.723,67.81,68.132,68.277,68.446,68.678,68.805,68.959,68.962,69.225,69.367,69.51,69.708,69.751,69.938,70.165,70.219,70.394,70.659,70.868,71.132,71.34,71.496,71.736,71.921
"129","46","  Less: Receipts from sales of goods and services by nonprofit institutions \3\","DNPSRG3",17.09,17.224,17.362,17.493,17.561,17.676,17.796,17.843,17.88,17.942,18.049,18.133,18.31,18.48,18.589,18.716,18.842,18.905,19.122,19.311,19.367,19.574,19.792,19.875,20.134,20.313,20.443,20.562,20.667,20.803,20.971,21.188,21.401,21.612,21.844,22.074,22.345,22.701,22.915,23.073,23.209,23.444,23.697,23.997,24.312,24.619,24.896,25.012,25.432,25.687,25.874,26.023,26.119,26.34,26.639,27.061,27.402,27.733,28.128,28.244,28.669,28.896,29.089,29.304,29.444,29.628,30.058,30.403,30.582,30.857,31.189,31.297,31.558,31.995,32.146,32.284,32.406,32.531,32.842,33.21,33.279,33.624,33.85,34.037,34.268,34.466,34.696,34.878,35.069,35.277,35.498,35.605,35.798,36.007,36.247,36.424,36.567,36.692,36.912,37.12,37.301,37.497,37.591,37.687,37.857,37.965,38.099,38.281,38.522,38.743,38.931,39.088,39.222,39.438,39.607,39.802,40.006,40.281,40.463,40.685,40.876,40.982,41.242,41.487,41.732,41.969,42.199,42.414,42.618,42.837,43.132,43.355,43.668,43.973,44.287,44.618,45.041,45.258,45.62,45.957,46.266,46.642,46.879,47.316,47.651,48.079,48.405,48.767,49.12,49.516,49.876,50.209,50.674,51.017,51.365,51.716,51.958,52.259,52.707,53.082,53.432,53.81,54.259,54.788,55.14,55.571,56.018,56.365,56.796,57.136,57.443,57.793,58.113,58.459,58.805,59.186,59.541,59.871,60.276,60.669,61.064,61.448,61.88,62.22,62.593,62.919,63.255,63.591,63.987,64.396,64.714,65.064,65.39,65.598,65.769,65.988,66.306,66.511,66.822,66.978,67.191,67.393,67.547,67.769,67.967,68.177,68.351,68.492,68.727,68.984,69.363,69.473,69.621,69.859,70.057,70.244
