"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"654","233","              Elementary and secondary school lunches","DESLRG3",28.558,28.744,28.983,29.315,29.6,29.788,29.94,30.172,30.27,30.413,30.509,30.644,30.781,31.062,31.294,31.527,31.805,32.134,32.411,32.739,32.97,33.203,33.48,33.715,33.992,34.367,34.74,35.066,35.484,35.763,36.042,36.32,36.506,36.878,37.156,37.482,37.806,38.038,38.362,38.594,38.873,39.197,39.38,39.658,39.982,40.26,40.631,41.002,41.327,41.84,41.976,42.252,42.483,42.713,42.943,43.173,43.354,43.582,43.766,43.856,44.038,44.173,44.356,44.489,44.672,44.903,45.131,45.314,45.495,45.629,45.764,45.947,46.128,46.215,46.398,46.628,46.715,46.802,46.843,47.027,47.205,47.435,47.568,47.659,47.934,48.113,48.297,48.43,48.659,48.746,48.925,49.108,49.099,49.237,49.37,49.599,49.686,49.911,50.094,50.273,50.456,50.681,50.722,50.901,51.13,51.172,51.305,51.392,51.571,51.703,51.887,52.112,52.341,52.566,52.653,52.786,52.964,53.097,53.327,53.506,53.725,53.859,54.037,54.117,54.238,54.447,54.604,54.732,54.953,55.09,55.256,55.367,55.552,55.727,55.953,56.171,56.33,56.524,56.825,56.976,57.212,57.389,57.519,57.725,58.037,58.27,58.432,58.677,58.876,59.081,59.319,59.471,59.761,59.983,60.134,60.332,60.556,60.861,61.178,61.433,61.721,61.883,62.069,62.243,62.408,62.611,62.775,62.971,63.051,63.176,63.288,63.492,63.724,63.841,64.061,64.18,64.31,64.399,64.503,64.624,64.683,64.777,64.804,64.864,64.959,65.02,65.053,65.14,65.29,65.31,65.382,65.465,65.613,65.742,65.797,65.92,66.037,66.16,66.238,66.292,66.381,66.462,66.534,66.589,66.669,66.702,66.805,66.929,67.019,67.095,67.156,67.243,67.393,67.5,67.665,67.773
"655","234","              Higher education school lunches","DHSLRG3",28.556,28.742,28.981,29.313,29.597,29.786,29.937,30.17,30.267,30.411,30.507,30.641,30.778,31.06,31.291,31.524,31.803,32.132,32.409,32.736,32.968,33.201,33.478,33.712,33.989,34.364,34.737,35.063,35.482,35.76,36.039,36.317,36.503,36.875,37.153,37.479,37.803,38.035,38.359,38.591,38.87,39.194,39.377,39.655,39.979,40.256,40.628,40.999,41.324,41.837,41.973,42.249,42.48,42.709,42.94,43.169,43.35,43.579,43.763,43.852,44.034,44.17,44.353,44.485,44.668,44.899,45.127,45.31,45.491,45.625,45.76,45.943,46.124,46.211,46.395,46.624,46.711,46.798,46.839,47.023,47.202,47.431,47.564,47.656,47.931,48.109,48.293,48.426,48.655,48.742,48.921,49.104,49.095,49.233,49.366,49.595,49.682,49.907,50.09,50.269,50.452,50.677,50.718,50.897,51.126,51.168,51.301,51.388,51.566,51.699,51.883,52.107,52.337,52.561,52.648,52.781,52.96,53.093,53.322,53.501,53.721,53.854,54.033,54.112,54.234,54.443,54.6,54.728,54.949,55.086,55.252,55.363,55.548,55.722,55.949,56.166,56.325,56.52,56.82,56.972,57.208,57.385,57.515,57.721,58.032,58.266,58.428,58.672,58.871,59.077,59.315,59.466,59.757,59.978,60.129,60.327,60.551,60.856,61.173,61.429,61.716,61.878,62.064,62.238,62.403,62.606,62.77,62.966,63.046,63.171,63.283,63.487,63.719,63.836,64.056,64.175,64.305,64.394,64.498,64.619,64.677,64.772,64.799,64.859,64.954,65.015,65.047,65.135,65.285,65.305,65.377,65.46,65.608,65.737,65.792,65.915,66.032,66.155,66.232,66.287,66.376,66.457,66.529,66.583,66.664,66.697,66.8,66.924,67.014,67.09,67.151,67.238,67.387,67.495,67.66,67.767
"656","235","            Other purchased meals","DOPMRG3",27.821,28.005,28.235,28.558,28.836,29.021,29.16,29.392,29.487,29.629,29.725,29.869,30.009,30.287,30.515,30.743,31.015,31.336,31.608,31.927,32.152,32.378,32.647,32.874,33.144,33.507,33.866,34.177,34.581,34.851,35.123,35.395,35.576,35.938,36.209,36.525,36.839,37.064,37.38,37.608,37.881,38.197,38.375,38.646,38.962,39.231,39.592,39.952,40.265,40.763,40.894,41.162,41.388,41.612,41.838,42.063,42.24,42.463,42.645,42.735,42.916,43.052,43.232,43.363,43.542,43.768,43.991,44.169,44.345,44.476,44.607,44.783,44.958,45.041,45.219,45.441,45.525,45.609,45.649,45.827,46,46.223,46.353,46.443,46.711,46.886,47.066,47.196,47.42,47.505,47.679,47.858,47.849,47.984,48.113,48.336,48.42,48.638,48.816,48.99,49.169,49.388,49.428,49.603,49.827,49.868,49.999,50.085,50.262,50.394,50.573,50.792,51.016,51.234,51.318,51.448,51.621,51.751,51.972,52.141,52.347,52.472,52.643,52.72,52.837,53.04,53.193,53.317,53.534,53.668,53.832,53.942,54.125,54.298,54.52,54.733,54.888,55.078,55.371,55.518,55.747,55.918,56.043,56.241,56.54,56.764,56.92,57.157,57.35,57.55,57.781,57.928,58.209,58.423,58.569,58.762,58.983,59.281,59.59,59.838,60.118,60.275,60.456,60.626,60.786,60.984,61.144,61.335,61.414,61.537,61.647,61.845,62.071,62.184,62.398,62.514,62.641,62.728,62.83,62.948,63.005,63.096,63.122,63.181,63.273,63.333,63.365,63.451,63.598,63.617,63.686,63.767,63.911,64.036,64.09,64.21,64.324,64.445,64.52,64.573,64.66,64.739,64.809,64.863,64.942,64.975,65.075,65.195,65.283,65.356,65.415,65.5,65.645,65.75,65.91,66.014
"657","236","              Meals at limited service eating places","DMLSRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.742,51.87,52.042,52.119,52.235,52.436,52.588,52.711,52.924,53.056,53.216,53.323,53.501,53.669,53.887,54.097,54.25,54.437,54.727,54.872,55.1,55.27,55.395,55.594,55.894,56.119,56.275,56.51,56.702,56.9,57.129,57.275,57.555,57.768,57.913,58.104,58.32,58.614,58.919,59.165,59.442,59.598,59.777,59.945,60.103,60.299,60.457,60.646,60.723,60.844,60.952,61.148,61.371,61.483,61.695,61.81,61.935,62.021,62.121,62.238,62.294,62.385,62.411,62.469,62.561,62.619,62.651,62.735,62.88,62.899,62.968,63.048,63.191,63.314,63.367,63.486,63.599,63.717,63.792,63.844,63.93,64.008,64.078,64.13,64.207,64.239,64.338,64.458,64.545,64.617,64.676,64.76,64.904,65.008,65.166,65.27
"658","237","              Meals at other eating places","DMOERG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.929,53.061,53.238,53.319,53.44,53.646,53.801,53.928,54.149,54.288,54.455,54.568,54.754,54.929,55.154,55.371,55.528,55.72,56.017,56.166,56.397,56.569,56.694,56.893,57.195,57.421,57.578,57.817,58.012,58.213,58.446,58.595,58.881,59.099,59.248,59.445,59.669,59.971,60.285,60.536,60.82,60.98,61.165,61.337,61.499,61.698,61.86,62.054,62.134,62.258,62.369,62.569,62.798,62.911,63.128,63.244,63.372,63.459,63.562,63.681,63.738,63.83,63.856,63.915,64.009,64.069,64.102,64.189,64.337,64.357,64.428,64.51,64.657,64.783,64.838,64.96,65.076,65.198,65.275,65.328,65.416,65.495,65.565,65.619,65.698,65.731,65.832,65.953,66.041,66.115,66.174,66.26,66.407,66.513,66.675,66.781
"659","238","              Meals at drinking places","DMDPRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.939,53.07,53.246,53.324,53.444,53.65,53.805,53.93,54.149,54.284,54.447,54.556,54.739,54.911,55.134,55.348,55.505,55.696,55.993,56.142,56.375,56.549,56.677,56.88,57.187,57.417,57.577,57.817,58.014,58.216,58.451,58.6,58.886,59.105,59.253,59.448,59.669,59.97,60.282,60.534,60.817,60.977,61.16,61.331,61.494,61.694,61.856,62.049,62.128,62.251,62.362,62.562,62.791,62.906,63.123,63.24,63.368,63.456,63.559,63.678,63.735,63.828,63.855,63.914,64.008,64.068,64.1,64.186,64.334,64.354,64.425,64.506,64.653,64.779,64.834,64.955,65.07,65.191,65.268,65.321,65.409,65.489,65.56,65.614,65.693,65.726,65.827,65.949,66.038,66.112,66.173,66.259,66.406,66.512,66.674,66.78
"660","239","          Alcohol in purchased meals","DAPMRG3",23.927,23.927,23.927,24.037,24.037,24.257,24.33,24.293,24.475,24.622,24.804,24.84,24.91,25.051,25.194,25.591,25.917,26.096,26.349,26.563,26.631,26.847,26.988,27.202,27.418,27.669,27.848,27.952,28.166,28.197,28.375,28.37,28.513,28.69,28.794,28.899,29.186,29.473,29.686,29.79,30.041,30.218,30.286,30.5,30.748,30.889,30.957,31.061,31.491,31.997,32.356,32.458,32.708,32.812,33.06,33.201,33.376,33.406,33.438,33.467,33.753,33.892,34.03,34.062,34.236,34.522,34.66,34.726,35.048,35.113,35.326,35.463,35.603,35.741,35.808,35.982,36.122,36.113,35.891,36.174,36.42,36.488,36.768,36.908,37.191,37.293,37.431,37.643,37.78,37.918,38.091,38.304,38.513,38.614,38.716,38.817,38.808,39.201,39.228,39.513,39.831,39.824,39.924,40.17,40.486,41.167,41.517,41.798,41.899,42.073,42.244,42.203,42.34,42.835,42.898,42.964,43.063,43.127,43.12,43.291,43.555,43.564,43.655,43.845,43.949,44.395,44.603,44.707,44.772,44.867,45.07,45.178,45.577,45.854,46.062,46.46,46.499,46.875,47.144,47.174,47.412,47.516,47.546,47.767,47.837,48.088,48.477,48.689,48.94,49.127,49.192,49.538,49.889,49.966,50.023,50.14,50.404,50.482,50.958,51.053,51.261,51.512,51.754,51.967,52.278,52.347,52.296,52.404,54.131,55.114,55.447,55.633,55.612,55.815,56.062,56.278,56.798,56.629,56.361,56.516,56.603,56.716,57.079,57.534,57.638,57.716,57.854,57.971,58.144,58.239,58.417,58.568,58.659,58.672,58.967,59.161,59.3,59.391,59.568,59.668,59.642,59.698,59.607,59.919,60.296,60.257,60.361,60.573,60.594,60.685,60.586,60.646,60.794,60.928,61.131,61.235
"661","240","        Food furnished to employees (including military) (103)","DFOORG3",28.533,28.719,28.95,29.276,29.561,29.753,29.896,30.134,30.233,30.376,30.479,30.625,30.77,31.059,31.297,31.535,31.818,32.15,32.43,32.759,32.992,33.226,33.503,33.736,34.01,34.382,34.753,35.077,35.494,35.771,36.049,36.326,36.512,36.883,37.162,37.488,37.814,38.046,38.37,38.602,38.881,39.205,39.388,39.667,39.992,40.269,40.64,41.011,41.336,41.849,41.984,42.259,42.49,42.72,42.95,43.18,43.361,43.589,43.773,43.863,44.045,44.18,44.363,44.495,44.678,44.908,45.136,45.318,45.499,45.632,45.766,45.947,46.126,46.212,46.395,46.624,46.71,46.797,46.838,47.021,47.199,47.429,47.562,47.654,47.93,48.109,48.293,48.426,48.655,48.743,48.922,49.105,49.096,49.233,49.365,49.594,49.681,49.905,50.088,50.266,50.449,50.673,50.714,50.892,51.121,51.162,51.295,51.382,51.56,51.693,51.876,52.1,52.329,52.554,52.642,52.775,52.955,53.088,53.317,53.497,53.718,53.853,54.032,54.113,54.235,54.445,54.603,54.732,54.955,55.093,55.26,55.372,55.558,55.734,55.961,56.179,56.338,56.533,56.834,56.985,57.222,57.398,57.528,57.734,58.045,58.278,58.439,58.683,58.882,59.087,59.325,59.476,59.766,59.988,60.138,60.336,60.56,60.865,61.182,61.437,61.725,61.886,62.072,62.246,62.411,62.614,62.778,62.974,63.055,63.18,63.292,63.495,63.728,63.844,64.065,64.184,64.314,64.403,64.507,64.629,64.687,64.782,64.809,64.87,64.965,65.026,65.058,65.146,65.296,65.316,65.388,65.471,65.62,65.748,65.803,65.926,66.043,66.167,66.244,66.298,66.387,66.468,66.541,66.595,66.675,66.708,66.811,66.935,67.025,67.1,67.162,67.249,67.398,67.506,67.67,67.778
"662","241","          Food supplied to civilians","DCFDRG3",28.552,28.742,28.982,29.312,29.598,29.788,29.931,30.17,30.262,30.406,30.5,30.642,30.778,31.06,31.291,31.524,31.803,32.132,32.409,32.736,32.968,33.201,33.478,33.713,33.99,34.364,34.737,35.063,35.482,35.76,36.039,36.318,36.503,36.875,37.153,37.479,37.804,38.035,38.36,38.591,38.87,39.194,39.377,39.655,39.98,40.257,40.628,40.999,41.324,41.837,41.973,42.249,42.48,42.71,42.94,43.17,43.351,43.579,43.763,43.853,44.034,44.17,44.353,44.486,44.668,44.899,45.128,45.31,45.491,45.625,45.761,45.943,46.124,46.212,46.395,46.624,46.711,46.798,46.84,47.023,47.202,47.431,47.564,47.656,47.931,48.11,48.293,48.426,48.655,48.742,48.921,49.105,49.095,49.233,49.366,49.595,49.682,49.907,50.09,50.269,50.453,50.677,50.719,50.897,51.127,51.168,51.301,51.388,51.567,51.7,51.883,52.108,52.337,52.562,52.649,52.782,52.961,53.094,53.323,53.502,53.721,53.855,54.033,54.113,54.234,54.443,54.6,54.728,54.949,55.086,55.252,55.363,55.548,55.723,55.949,56.167,56.325,56.52,56.821,56.972,57.208,57.385,57.515,57.721,58.033,58.266,58.428,58.672,58.872,59.077,59.315,59.467,59.757,59.979,60.129,60.327,60.551,60.857,61.174,61.429,61.717,61.878,62.064,62.238,62.403,62.606,62.771,62.967,63.047,63.172,63.284,63.487,63.72,63.836,64.056,64.175,64.305,64.394,64.498,64.619,64.678,64.772,64.799,64.859,64.954,65.015,65.048,65.135,65.286,65.305,65.377,65.46,65.609,65.737,65.792,65.915,66.032,66.155,66.233,66.287,66.376,66.457,66.53,66.584,66.664,66.697,66.8,66.924,67.014,67.09,67.151,67.238,67.388,67.496,67.66,67.768
"663","242","          Food supplied to military","DMFDRG3",28.558,28.77,28.99,29.318,29.602,29.816,29.95,30.173,30.293,30.411,30.529,30.648,30.785,31.067,31.298,31.531,31.81,32.139,32.416,32.744,32.975,33.208,33.485,33.72,33.997,34.372,34.745,35.071,35.49,35.768,36.047,36.326,36.512,36.883,37.162,37.488,37.812,38.044,38.368,38.6,38.878,39.203,39.386,39.664,39.988,40.266,40.637,41.009,41.333,41.847,41.982,42.258,42.489,42.719,42.949,43.179,43.36,43.589,43.773,43.862,44.044,44.18,44.363,44.495,44.678,44.909,45.138,45.32,45.501,45.635,45.771,45.953,46.135,46.222,46.405,46.635,46.722,46.809,46.85,47.034,47.212,47.442,47.575,47.666,47.942,48.12,48.304,48.437,48.666,48.753,48.932,49.116,49.106,49.244,49.377,49.606,49.693,49.918,50.102,50.28,50.464,50.689,50.73,50.909,51.138,51.179,51.312,51.399,51.578,51.711,51.895,52.119,52.349,52.573,52.661,52.793,52.972,53.105,53.335,53.513,53.733,53.867,54.045,54.125,54.246,54.455,54.613,54.74,54.962,55.099,55.265,55.375,55.56,55.735,55.962,56.179,56.338,56.532,56.833,56.985,57.221,57.398,57.528,57.734,58.045,58.279,58.441,58.685,58.885,59.09,59.328,59.48,59.77,59.992,60.143,60.341,60.565,60.87,61.187,61.443,61.73,61.892,62.078,62.252,62.417,62.62,62.785,62.981,63.061,63.186,63.298,63.501,63.734,63.85,64.07,64.19,64.32,64.408,64.513,64.634,64.692,64.786,64.813,64.874,64.969,65.03,65.062,65.15,65.3,65.32,65.392,65.475,65.623,65.752,65.807,65.93,66.047,66.17,66.247,66.302,66.391,66.472,66.544,66.599,66.679,66.712,66.815,66.939,67.029,67.105,67.166,67.253,67.403,67.51,67.675,67.783
"664","243","      Accommodations (104)","DACCRG3",20.226,20.276,20.487,20.69,20.843,20.978,21.077,21.166,21.437,21.765,21.974,22.114,22.386,22.587,22.84,22.926,23.253,23.575,23.833,24.158,24.146,24.523,24.908,25.218,25.378,25.694,25.813,26.081,26.433,26.636,26.961,27.148,27.427,27.975,28.357,28.791,29.071,29.412,29.734,29.934,30.226,30.485,30.589,30.728,30.985,31.231,31.399,31.553,31.897,32.289,32.801,33.015,33.259,33.6,33.982,34.427,34.707,34.996,34.984,35.611,35.927,36.182,36.516,36.881,37.104,37.521,37.675,37.889,38.259,38.288,38.332,38.192,38.326,38.44,38.33,38.441,38.888,38.948,39.177,39.301,39.999,40.322,40.544,40.767,40.919,41.309,41.52,42.024,42.132,42.119,42.276,42.528,42.723,42.852,43.005,43.39,43.386,43.722,44.172,44.218,45.073,45.514,45.667,45.773,45.738,46.372,46.527,46.122,45.996,46.266,46.205,46.369,46.484,46.813,46.969,47.169,47.756,47.974,48.542,48.488,49.02,49.065,49.302,49.6,49.77,50.116,50.758,50.458,50.598,50.401,50.868,50.976,51.802,52.094,52.969,52.957,53.25,53.181,52.732,53.174,53.039,53.807,53.39,53.79,53.324,53.748,55.414,54.77,55.128,55.243,56.922,55.942,55.219,56.238,56.82,57.054,57.197,57.31,58.128,57.283,57.122,57.408,58.354,58.382,58.114,58.509,58.53,59.23,60.732,60.09,59.739,60.47,60.672,61.515,60.712,60.938,61.889,62.422,60.704,61.286,60.932,61.13,61.211,62.149,62.041,61.998,63.169,63.475,64.556,64.321,63.903,63.534,62.977,62.734,63.215,64.525,65.029,64.954,65.021,64.792,65.363,65.509,65.848,65.877,65.341,65.092,65.524,66.165,66.771,67.379,66.657,66.829,66.871,67.058,67.394,66.842
"665","244","        Hotels and motels","DHOTRG3",21.292,21.292,21.535,21.778,21.94,22.102,22.182,22.263,22.587,22.992,23.235,23.397,23.721,23.964,24.287,24.368,24.773,25.178,25.502,25.907,25.826,26.311,26.797,27.202,27.364,27.769,27.93,28.254,28.659,28.902,29.307,29.469,29.793,30.44,30.926,31.493,31.816,32.221,32.626,32.869,33.193,33.436,33.517,33.679,33.921,34.164,34.326,34.488,34.893,35.379,36.026,36.269,36.512,36.917,37.403,37.888,38.212,38.536,38.455,39.265,39.669,39.993,40.398,40.884,41.127,41.693,41.774,42.017,42.503,42.422,42.422,42.179,42.341,42.503,42.341,42.503,43.151,43.232,43.555,43.717,44.041,44.446,44.77,45.094,45.417,45.903,46.146,46.794,46.875,46.794,46.956,47.279,47.441,47.441,47.603,48.089,48.008,48.413,48.98,48.98,50.113,50.599,50.761,50.923,50.842,51.651,51.813,51.165,50.923,51.246,51.084,51.246,51.327,51.732,51.894,52.218,52.785,53.027,53.756,53.594,54.242,54.242,54.485,54.809,54.97,55.375,56.185,55.699,55.861,55.537,56.104,56.185,57.237,57.561,58.695,58.614,58.937,58.775,58.128,58.533,58.371,59.342,58.695,59.18,58.452,58.937,61.123,60.152,60.557,60.637,62.823,61.366,60.314,61.609,62.338,62.58,62.742,62.827,63.861,62.643,62.341,62.645,63.808,63.805,63.348,63.806,63.748,64.622,66.56,65.594,65.036,65.94,66.139,67.226,66.101,66.386,67.543,68.201,65.803,66.503,65.916,66.098,66.119,67.308,67.104,66.998,68.485,68.597,69.953,69.586,68.967,68.393,67.534,67.436,67.986,69.697,70.308,70.142,70.19,69.873,70.611,70.723,71.096,71.059,70.251,69.811,70.303,71.098,71.851,72.618,71.615,71.833,71.844,72.031,72.418,71.622
"666","245","        Housing at schools","DSCHRG3",15.525,15.692,15.811,15.904,16.022,16.081,16.212,16.307,16.416,16.525,16.624,16.69,16.802,16.882,16.939,17.032,17.14,17.234,17.307,17.412,17.563,17.652,17.766,17.826,17.965,18.041,18.054,18.176,18.371,18.454,18.546,18.763,18.909,19.167,19.268,19.343,19.484,19.63,19.719,19.789,19.969,20.229,20.374,20.446,20.704,20.927,21.097,21.23,21.415,21.562,21.716,21.834,22.052,22.209,22.311,22.62,22.776,22.966,23.11,23.263,23.338,23.408,23.545,23.615,23.764,23.821,24.088,24.208,24.296,24.523,24.638,24.703,24.753,24.753,24.753,24.753,24.753,24.753,24.753,24.777,26.086,26.21,26.21,26.21,26.012,26.161,26.284,26.432,26.581,26.704,26.828,26.902,27.149,27.544,27.667,27.791,27.939,28.087,28.236,28.384,28.532,28.829,28.952,28.927,29.001,29.199,29.323,29.471,29.619,29.743,29.915,30.064,30.237,30.36,30.484,30.385,30.928,31.052,31.2,31.373,31.579,31.714,31.908,32.11,32.28,32.444,32.609,32.785,32.862,32.986,33.172,33.338,33.531,33.719,33.889,34.059,34.253,34.422,34.516,35.009,34.948,35.14,35.319,35.488,35.734,35.976,36.189,36.383,36.577,36.771,37.037,37.36,37.534,37.744,37.898,38.099,38.2,38.394,38.588,38.781,39,39.217,39.523,39.626,39.864,40.058,40.276,40.47,40.743,40.955,41.144,41.373,41.567,41.711,41.799,41.858,42.205,42.392,42.601,42.82,43.101,43.323,43.562,43.756,43.928,44.07,44.287,45.116,45.371,45.525,45.691,45.912,46.219,45.592,45.854,46.019,46.207,46.368,46.477,46.491,46.583,46.792,47.009,47.199,47.402,47.671,47.911,48.087,48.256,48.392,48.474,48.506,48.631,48.814,48.995,49.164
"667","246","    Financial services and insurance","DIFSRG3",34.22,34.471,34.655,35.151,35.514,35.912,36.473,36.916,37.234,37.622,37.961,38.003,38.981,39.426,40.022,40.666,40.825,41.012,41.047,41.316,41.437,42.094,42.433,42.168,41.406,40.114,40.461,42.512,44.006,44.366,44.068,44.187,44.371,44.436,43.992,44.277,43.982,44.617,45.344,45.021,45.681,46.03,46.313,46.709,47.341,48.375,49.345,49.524,50.533,50.432,50.467,50.418,50.463,50.052,50.183,49.738,49.45,49.301,49.81,49.633,50.416,50.437,51.044,51.095,51.768,52.143,52.854,53.993,54.397,55.327,55.768,55.893,57.255,57.519,56.956,55.908,55.277,56.005,58.425,60.157,60.989,60.404,59.224,58.244,57.267,59.688,60.712,61.185,61.403,61.797,62.735,63.408,63.061,62.72,62.613,63.805,66.057,66.473,66.855,66.402,66.572,66.259,67.521,68.604,68.091,66.92,66.103,66.71,68.507,69.617,69.773,68.972,68.352,67.969,67.441,66.763,67.076,67.375,66.951,65.809,64.659,64.361,64.123,64.282,64.436,64.34,64.535,64.357,64.769,65.308,65.158,65.49,65.964,65.994,66.323,66.459,66.972,67.811,68.232,68.685,69.051,69.159,69.151,69.117,69.33,69.31,69.514,69.749,69.883,70.053,69.78,69.557,69.568,69.738,69.853,70.147,70.103,70.42,70.132,70.532,70.524,70.868,70.403,70.94,71.314,71.32,71.189,70.739,70.936,69.801,69.449,69.013,69.634,70.185,70.505,70.524,70.97,70.987,70.555,71.082,71.396,71.542,71.914,72.338,72.225,72.43,72.488,72.622,72.859,73.602,73.928,74.393,74.885,74.555,75.074,75.629,76.78,76.484,76.881,77.298,77.908,77.521,77.69,77.257,76.819,77.182,77.695,77.919,77.945,77.957,78.223,77.887,77.973,78.41,78.683,78.664
"668","247","      Financial services","DFNLRG3",56.261,56.728,56.554,56.961,57.273,57.657,58.24,58.732,59.338,59.775,60.645,61.192,63.162,64.372,65.083,66.234,66.939,68.1,68.597,69.841,69.979,70.519,70.376,70.515,71.034,71.253,71.376,71.876,72.391,72.837,72.737,74.213,75.029,75.308,74.159,75.466,77.044,77.846,78.195,78.458,80.259,80.678,81.428,82.387,81.957,82.552,83.243,81.844,84.435,84.499,85.134,84.736,85.312,85.065,86.277,86.253,88.279,86.567,86.536,84.154,84.105,84.488,84.266,85.011,85.877,85.841,86.947,87.827,88.691,90.146,90.274,90.45,92.066,92.221,92.533,93.265,94.011,94.448,94.761,95.144,95.971,96.032,95.677,95.027,95.533,95.379,95.326,95.293,95.787,96.582,95.998,96.969,97.182,97.966,98.223,98.898,103.335,105.293,106.43,105.384,106.682,107.277,107.948,108.059,108.449,109.297,108.603,109.405,111.639,113.376,113.184,112.2,110.98,109.837,108.562,107.09,107.666,108.304,107.816,105.148,103.386,102.613,102.132,102.1,102.285,101.524,101.58,100.786,101.35,102.719,102.39,102.92,102.863,102.498,103.132,102.832,103.152,104.529,104.748,104.627,104.925,104.417,103.907,103.295,103.311,102.607,102.703,102.152,101.982,101.637,100.266,99.396,99.007,98.985,98.446,98.862,97.857,97.292,96.628,97.343,96.797,97.101,95.927,96.591,97.167,96.662,96.12,94.96,95.414,92.441,91.883,90.679,92.19,93.173,93.413,92.964,94.01,93.863,92.379,93.296,93.365,93.112,93.33,93.727,93.083,93.299,93.28,93.128,93.383,94.479,94.7,95.105,95.564,94.352,95.237,96.113,98.004,96.853,97.316,97.713,98.97,97.883,97.83,96.519,95.323,96,96.883,97.272,97.151,96.673,97.049,96.103,95.987,96.492,96.635,96.293
