"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225"
"291","283","        Internet access (72)","DINTRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.728,197.728,197.728,197.728,199.798,200.307,201.263,199.896,198.353,191.857,188.454,183.676,182.632,182.069,183.794,176.037,172.972,169.57,164.819,162.871,158.092,155.657,153.254,150.229,147.414,144.978,139.277,133.508,130.069,127.369,122.823,116.777,117.05,118.28,116.716,116.77,117.539,119.575,122.28,122.174,119.094,121.599,129.086,131.09,131.019,134.257,135.146,134.967,134.954,133.603,128.503,125.417,127.018,126.688,124.897,125.065,125.129,125.546,130.736,131.118,128.2,127.407,130.943,130.418,130.466,131.339,130.906,129.01,128.638,125.851,127.329,127.111,126.676,125.683,124.38,123.522,124.058,126.692,124.082,106.661,95.905,96.236,95.524,95.217,95.577,95.74,97.003,98.049,100.261,100.638,100.096,99.073,100.718,101.326,100.653,99.949,99.864,99.744,99.888,99.362,100.179,101.234,99.549,98.859,100.815,101.427,100.607,100.656,101.148,102.181
"292","284","      Education services","DTEDRG3",4.558,4.401,4.374,4.42,4.471,4.517,4.561,4.609,4.607,4.602,4.648,4.668,4.696,4.751,4.757,4.788,4.812,4.837,4.879,4.925,4.937,4.962,4.999,5.031,5.077,5.141,5.17,5.223,5.267,5.354,5.428,5.488,5.528,5.593,5.626,5.683,5.754,5.812,5.902,5.985,6.067,6.166,6.277,6.377,6.495,6.588,6.704,6.823,6.884,6.958,7.056,7.129,7.227,7.281,7.434,7.533,7.441,7.689,8.349,8.235,8.528,8.99,9.213,9.146,9.265,9.52,10.213,10.026,10.093,10.322,10.772,10.683,10.877,11.091,11.367,11.261,11.387,11.673,11.87,12.014,12.287,12.626,12.941,13.202,13.593,13.952,14.377,14.818,15.211,15.569,16.053,16.558,17.011,17.419,17.842,18.269,18.606,18.991,19.264,19.713,20.166,20.601,21.005,21.417,21.79,22.174,22.55,22.958,23.353,23.7,24.079,24.511,24.943,25.412,25.805,26.233,26.757,27.28,27.773,28.215,28.735,29.245,29.687,30.185,30.657,31.163,31.841,32.354,33.039,33.659,34.458,35.347,35.926,36.668,37.345,38.136,38.934,39.454,40.035,40.644,41.22,41.849,42.461,43.15,43.731,44.282,44.827,45.291,45.97,46.567,47.085,47.946,48.392,48.835,49.411,49.977,50.509,51.088,51.662,52.315,53.008,53.691,54.218,54.915,55.523,56.378,56.98,57.509,58.275,59.125,60.104,60.997,61.921,62.95,63.997,65.006,66.184,67.372,69.233,70.783,72.17,73.413,74.921,76.455,77.858,79.208,80.328,81.432,82.864,84.14,85.426,86.634,87.811,88.958,89.913,91.603,92.86,94.12,95.368,96.714,98.026,99.325,100.749,101.899,103.033,104.35,105.326,106.052,107.414,108.702,110.53,111.89,113,114.054,115.053,116.221,117.626,118.645,119.343,120.399,121.514,122.852
"293","285","        Higher education (97)","DHEDRG3",3.662,3.615,3.61,3.643,3.684,3.706,3.73,3.786,3.778,3.784,3.846,3.87,3.899,3.972,3.975,4.012,4.047,4.079,4.127,4.186,4.202,4.241,4.289,4.323,4.365,4.445,4.466,4.52,4.558,4.639,4.719,4.777,4.814,4.896,4.93,5.005,5.085,5.146,5.264,5.341,5.417,5.515,5.615,5.689,5.794,5.877,5.998,6.127,6.194,6.263,6.374,6.454,6.556,6.601,6.731,6.796,6.683,6.834,7.545,7.085,7.276,7.719,7.957,7.623,7.666,7.949,8.848,8.381,8.409,8.684,9.188,8.825,8.961,9.296,9.707,9.457,9.569,9.806,9.992,10.114,10.319,10.594,10.815,10.909,11.185,11.46,11.828,12.224,12.549,12.868,13.273,13.794,14.269,14.686,15.075,15.52,15.872,16.252,16.625,16.998,17.453,17.92,18.332,18.772,19.169,19.549,19.944,20.417,20.79,21.174,21.536,21.965,22.387,22.849,23.186,23.489,24.013,24.509,24.988,25.388,25.931,26.436,26.919,27.441,27.936,28.497,29.227,29.687,30.465,31.16,32.168,33.262,33.888,34.783,35.552,36.498,37.46,38.133,38.804,39.526,40.198,40.88,41.523,42.104,42.743,43.308,43.962,44.587,45.224,45.831,46.437,47.029,47.656,48.219,48.789,49.235,49.819,50.358,50.764,51.155,51.78,52.351,52.769,53.189,53.729,54.5,55.009,55.546,56.175,56.985,57.917,58.838,59.783,60.861,61.955,63.006,64.185,65.416,67.474,69.119,70.727,72.065,73.537,75.069,76.371,77.838,78.939,80.083,81.472,82.832,84.254,85.656,86.919,88.119,89.205,90.884,92.315,93.695,94.925,96.34,97.737,99.138,100.814,102.31,103.47,104.929,105.894,106.484,108.083,109.376,111.275,112.814,113.95,115.138,116.36,117.596,119.086,120.314,121.07,122.116,123.56,125.165
"294","286","          Proprietary and public higher education","DGEDRG3",3.571,3.616,3.693,3.742,3.736,3.738,3.741,3.784,3.8,3.807,3.872,3.9,3.921,3.998,3.993,4.024,4.055,4.088,4.138,4.206,4.221,4.258,4.322,4.344,4.388,4.472,4.486,4.542,4.581,4.669,4.755,4.808,4.844,4.921,4.961,5.031,5.115,5.173,5.294,5.373,5.448,5.543,5.641,5.718,5.823,5.905,6.029,6.167,6.225,6.297,6.412,6.501,6.595,6.646,6.77,6.829,6.729,6.878,7.583,7.126,7.315,7.765,8.008,7.671,7.714,8.008,8.916,8.437,8.463,8.737,9.24,8.874,9.009,9.353,9.764,9.513,9.57,9.806,9.992,10.113,10.317,10.591,10.811,10.905,11.179,11.454,11.822,12.217,12.542,12.86,13.267,13.788,14.266,14.684,15.074,15.519,15.871,16.25,16.623,16.997,17.452,17.919,18.331,18.771,19.166,19.546,19.941,20.413,20.787,21.172,21.534,21.963,22.386,22.847,23.182,23.484,24.006,24.501,24.979,25.38,25.923,26.429,26.912,27.434,27.929,28.489,29.22,29.681,30.461,31.159,32.169,33.263,33.889,34.784,35.553,36.498,37.459,38.129,38.8,39.519,40.19,40.871,41.514,42.096,42.738,43.304,43.958,44.579,45.211,45.815,46.419,47.013,47.644,48.21,48.782,49.227,49.809,50.347,50.753,51.144,51.77,52.341,52.758,53.176,53.715,54.484,54.994,55.533,56.165,56.978,57.912,58.834,59.779,60.856,61.949,62.999,64.174,65.404,67.464,69.112,70.726,72.067,73.54,75.067,76.364,77.825,78.924,80.066,81.456,82.819,84.241,85.642,86.906,88.106,89.193,90.872,92.305,93.684,94.912,96.324,97.714,99.112,100.788,102.286,103.45,104.912,105.878,106.466,108.075,109.375,111.276,112.813,113.941,115.122,116.341,117.576,119.067,120.297,121.054,122.1,123.544,125.149
"295","287","          Nonprofit private higher education services to households","DPEDRG3",3.682,3.6,3.564,3.591,3.649,3.677,3.71,3.771,3.752,3.759,3.82,3.843,3.875,3.945,3.952,3.991,4.028,4.059,4.105,4.16,4.176,4.215,4.255,4.295,4.335,4.414,4.437,4.491,4.529,4.605,4.682,4.743,4.781,4.866,4.896,4.973,5.051,5.112,5.228,5.305,5.38,5.48,5.581,5.652,5.757,5.841,5.959,6.082,6.157,6.223,6.33,6.402,6.511,6.552,6.688,6.759,6.636,6.791,7.509,7.048,7.241,7.678,7.911,7.579,7.621,7.892,8.781,8.326,8.356,8.632,9.137,8.775,8.909,9.234,9.644,9.397,9.57,9.808,9.995,10.117,10.32,10.594,10.814,10.907,11.182,11.457,11.824,12.221,12.544,12.865,13.269,13.793,14.27,14.688,15.078,15.523,15.875,16.254,16.628,17.001,17.457,17.925,18.336,18.776,19.172,19.551,19.947,20.419,20.793,21.178,21.54,21.969,22.392,22.853,23.189,23.491,24.013,24.508,24.986,25.387,25.931,26.437,26.92,27.442,27.937,28.497,29.228,29.689,30.47,31.167,32.173,33.273,33.898,34.793,35.563,36.509,37.47,38.141,38.811,39.53,40.201,40.883,41.526,42.108,42.751,43.317,43.971,44.593,45.225,45.829,46.435,47.028,47.658,48.224,48.796,49.241,49.824,50.362,50.768,51.159,51.785,52.356,52.774,53.192,53.73,54.501,55.01,55.549,56.182,56.994,57.928,58.849,59.795,60.873,61.966,63.016,64.193,65.424,67.482,69.134,70.747,72.087,73.559,75.092,76.386,77.849,78.947,80.089,81.481,82.842,84.266,85.668,86.931,88.132,89.219,90.899,92.332,93.712,94.94,96.351,97.743,99.14,100.815,102.314,103.481,104.943,105.909,106.497,108.108,109.408,111.31,112.846,113.974,115.156,116.376,117.609,119.102,120.332,121.09,122.135,123.58,125.185
"296","288","        Nursery, elementary, and secondary schools (98)","DNEHRG3",4.392,4.143,4.105,4.17,4.21,4.284,4.356,4.393,4.412,4.401,4.419,4.434,4.449,4.466,4.476,4.492,4.501,4.508,4.535,4.546,4.542,4.543,4.544,4.566,4.604,4.636,4.672,4.705,4.747,4.823,4.861,4.906,4.934,4.96,4.977,4.992,5.029,5.07,5.107,5.183,5.26,5.337,5.458,5.596,5.725,5.829,5.939,6.032,6.076,6.139,6.207,6.26,6.322,6.361,6.554,6.708,6.762,6.975,7.633,8.146,8.42,8.861,8.961,9.326,9.587,9.748,10.014,10.263,10.418,10.59,10.85,11.222,11.52,11.447,11.295,11.386,11.447,11.782,11.925,12.003,12.307,12.637,12.985,13.431,13.829,14.19,14.582,14.977,15.36,15.71,16.314,16.742,17.16,17.574,18.052,18.454,18.817,19.221,19.214,19.916,20.328,20.718,21.161,21.562,21.954,22.395,22.792,23.043,23.524,23.98,24.451,24.945,25.398,25.875,26.371,27.098,27.593,28.153,28.654,29.215,29.777,30.306,30.823,31.486,32.04,32.622,33.275,33.912,34.575,35.242,35.781,36.452,37.082,37.699,38.421,39.129,39.745,40.358,40.921,41.447,42.067,42.703,43.246,43.877,44.66,45.324,46.025,46.523,47.128,47.753,48.066,48.574,49.206,49.847,50.616,51.692,52.429,53.209,53.912,54.704,55.508,56.35,57.176,58.11,59.075,60.176,61.06,61.699,62.608,63.574,64.818,65.81,66.798,67.74,68.914,69.989,71.029,72.065,72.912,74.072,75.131,76.239,77.378,78.595,79.791,80.934,81.933,83.056,84.225,85.41,86.861,87.84,88.94,89.968,91.006,92.267,93.508,94.616,96.013,97.657,98.696,99.641,100.473,101.191,102.347,103.456,104.302,105.107,106.087,107.006,107.822,108.72,109.561,110.453,111.236,112.172,113.13,114.035,114.995,115.924,116.668,117.867
"297","289","          Elementary and secondary schools","DESCRG3",3.643,3.436,3.409,3.46,3.494,3.554,3.615,3.646,3.659,3.652,3.666,3.681,3.691,3.705,3.712,3.725,3.734,3.74,3.762,3.77,3.768,3.768,3.768,3.787,3.815,3.845,3.876,3.902,3.938,4.002,4.035,4.072,4.095,4.115,4.128,4.141,4.172,4.208,4.236,4.3,4.363,4.426,4.525,4.64,4.748,4.834,4.927,5.006,5.041,5.091,5.148,5.191,5.241,5.277,5.435,5.56,5.587,5.779,6.433,6.878,7.144,7.517,7.571,7.842,8.124,8.312,8.497,8.645,8.792,8.955,9.186,9.461,9.703,9.673,9.602,9.616,9.62,9.904,10.005,10.031,10.28,10.55,10.888,11.281,11.559,11.885,12.235,12.532,12.838,13.158,13.751,14.151,14.547,14.925,15.388,15.768,16.134,16.533,16.503,17.19,17.581,17.987,18.437,18.846,19.247,19.672,20.071,20.304,20.789,21.262,21.756,22.263,22.718,23.219,23.713,24.455,24.957,25.503,25.997,26.533,27.084,27.659,28.218,28.904,29.508,30.105,30.761,31.42,32.101,32.725,33.228,33.874,34.547,35.174,35.934,36.659,37.282,37.913,38.442,38.912,39.513,40.126,40.676,41.321,42.117,42.853,43.621,44.1,44.727,45.337,45.572,46.112,46.767,47.419,48.262,49.398,50.159,50.935,51.598,52.403,53.223,54.077,54.876,55.855,56.795,57.956,58.905,59.43,60.374,61.353,62.746,63.715,64.725,65.733,66.92,68.048,69.161,70.223,71.141,72.475,73.611,74.795,76.096,77.571,78.888,80.05,80.911,82.023,83.149,84.48,86.042,86.892,88.12,89.224,90.362,91.685,92.954,94.194,95.636,97.366,98.516,99.576,100.553,101.355,102.535,103.607,104.519,105.422,106.482,107.515,108.452,109.386,110.403,111.404,112.18,113.192,114.242,115.3,116.502,117.575,118.563,119.839
"298","290","          Day care and nursery schools","DNSCRG3",9.536,9.076,8.633,8.995,9.04,9.214,9.35,9.376,9.555,9.447,9.544,9.464,9.622,9.65,9.727,9.744,9.715,9.731,9.803,9.862,9.809,9.824,9.871,9.883,10.078,10.062,10.074,10.175,10.234,10.369,10.418,10.522,10.608,10.713,10.79,10.788,10.851,10.868,11.042,11.183,11.39,11.581,11.859,12.135,12.398,12.626,12.818,12.981,13.118,13.316,13.441,13.585,13.757,13.774,14.223,14.558,14.982,15.113,14.513,15.322,15.39,16.28,16.938,18.159,17.809,17.464,18.398,19.581,19.714,19.851,20.206,21.399,22.064,21.534,20.545,21.486,22.175,22.816,23.352,24.009,24.651,25.37,25.49,26.125,27.596,28.029,28.522,29.734,30.68,31.029,31.121,31.456,31.739,32.186,32.377,32.685,32.743,32.902,33.125,33.545,33.896,33.916,34.086,34.239,34.401,34.816,35.063,35.361,35.669,35.862,36.045,36.335,36.669,36.854,37.235,37.699,38.032,38.545,38.97,39.557,40.081,40.283,40.522,41.007,41.258,41.696,42.256,42.705,43.209,44.02,44.683,45.4,45.752,46.262,46.76,47.339,47.888,48.387,49.061,49.797,50.462,51.153,51.64,52.18,52.874,53.226,53.638,54.197,54.687,55.347,55.95,56.31,56.825,57.398,57.871,58.702,59.335,60.109,60.94,61.666,62.392,63.174,64.074,64.835,65.869,66.744,67.39,68.409,69.182,70.084,70.812,71.869,72.767,73.483,74.598,75.487,76.279,77.224,77.841,78.457,79.272,80.144,80.801,81.257,82.099,83.189,84.581,85.734,87.018,87.784,88.92,90.248,91.005,91.838,92.62,93.724,94.891,95.667,96.951,98.374,99.137,99.8,100.273,100.789,101.885,103.088,103.766,104.333,105.126,105.786,106.337,107.154,107.61,108.259,109.058,109.829,110.588,111.155,111.583,112.19,112.392,113.422
"299","291","        Commercial and vocational schools (99)","DVEDRG3",10.057,9.556,9.43,9.479,9.626,9.719,9.774,9.794,9.756,9.694,9.729,9.726,9.785,9.867,9.87,9.913,9.912,9.95,9.998,10.092,10.136,10.155,10.252,10.295,10.39,10.426,10.483,10.58,10.669,10.81,10.946,11.064,11.149,11.22,11.288,11.364,11.47,11.565,11.629,11.751,11.869,12.027,12.157,12.289,12.42,12.533,12.6,12.696,12.761,12.89,12.959,13.03,13.184,13.339,13.47,13.598,13.166,14.201,14.252,14.717,15.831,16.321,16.762,17.394,17.564,17.811,18.186,18.627,18.7,18.771,19.347,19.8,20.067,20.231,20.722,21.051,21.428,21.866,22.27,22.728,23.301,24.026,24.817,25.627,26.735,27.599,28.428,29.21,30.03,30.588,31.156,31.583,31.789,31.955,32.327,32.515,32.56,32.811,33.006,33.205,33.619,33.835,33.985,34.14,34.247,34.446,34.602,34.915,35.175,35.021,35.257,35.525,35.922,36.376,36.845,37.324,37.867,38.439,38.982,39.41,39.758,40.257,40.384,40.493,40.731,40.871,41.362,41.907,42.211,42.409,42.68,42.985,43.267,43.526,43.726,43.976,44.352,44.074,44.299,44.57,44.695,45.101,45.699,46.922,46.969,47.309,47.22,47.049,48.002,48.541,49.01,51.331,50.858,50.617,50.996,51.422,51.562,52.076,53.107,54.536,55.358,56.271,56.874,58.303,58.789,59.702,60.351,60.756,61.864,62.75,63.641,64.343,65.136,66.083,66.841,67.631,68.954,70.141,72.286,73.869,74.743,75.759,77.789,79.651,81.65,82.754,84.064,84.995,86.848,87.881,88.483,89.174,90.1,91.164,91.553,93.683,94.309,95.261,96.446,97.269,98.517,99.761,100.757,100.965,101.986,102.954,104.081,105.247,106.048,107.627,110.048,111.137,112.375,113.072,113.425,114.538,116,116.324,116.591,117.794,118.013,118.504
"300","292","      Professional and other services (121)","DPRSRG3",6.543,6.624,6.686,6.747,6.753,6.828,6.827,6.867,6.897,6.926,6.973,7.017,7.03,7.07,7.089,7.114,7.152,7.206,7.25,7.292,7.372,7.441,7.524,7.601,7.686,7.748,7.786,7.814,7.859,7.917,7.997,8.059,8.151,8.245,8.316,8.42,8.495,8.561,8.639,8.75,8.872,9.088,9.309,9.442,9.624,9.794,9.959,10.222,10.381,10.425,10.574,10.816,10.941,11.313,11.389,11.502,11.749,11.92,12.248,12.557,12.775,13.097,13.393,13.585,13.836,14.069,14.246,14.548,14.721,14.98,15.175,15.308,15.681,15.935,16.123,16.306,16.587,16.908,17.301,17.656,18.033,18.402,18.834,19.231,20.26,20.966,21.427,21.887,22.557,23.541,24.286,24.867,25.314,26.285,26.964,27.837,28.655,29.398,30.15,30.821,31.527,32,32.409,32.779,33.336,33.918,34.313,34.668,35.046,35.725,36.516,37.234,38.011,38.449,38.886,39.199,39.635,40.004,40.482,40.892,41.539,42.125,42.817,43.114,43.895,45.043,45.605,45.999,46.691,47.418,47.972,48.358,49.44,49.654,49.964,50.382,50.705,51.663,52.289,52.713,53.122,53.673,53.938,54.448,55.032,55.57,56.095,56.616,57.13,57.901,58.422,58.773,59.342,60.052,60.991,61.565,62.167,62.958,63.705,64.385,65.131,65.791,66.655,67.468,68.321,69.072,69.743,70.666,71.53,72.445,73.191,74.119,75.151,75.853,76.412,77.133,78.402,79.261,79.906,80.67,81.74,82.665,83.655,84.363,85.103,85.96,86.861,87.573,88.495,89.149,90.324,91.503,92.349,93.407,93.917,94.495,95.987,97.259,97.722,98.397,99.153,99.486,99.906,101.455,102.178,102.811,103.624,104.203,105.057,105.865,106.698,107.313,107.589,108.602,109.06,109.629,110.407,111.43,112.125,112.454,113.451,114.297
"301","293","        Legal services","DGALRG3",5.192,5.234,5.282,5.328,5.362,5.399,5.43,5.465,5.495,5.517,5.535,5.55,5.576,5.595,5.612,5.635,5.662,5.705,5.744,5.769,5.847,5.952,6.083,6.2,6.287,6.363,6.402,6.414,6.473,6.517,6.589,6.649,6.757,6.872,6.932,7.03,7.073,7.116,7.173,7.292,7.415,7.664,7.946,8.075,8.295,8.49,8.671,8.994,9.188,9.19,9.328,9.652,9.785,10.329,10.386,10.506,10.811,10.997,11.336,11.673,11.762,12.028,12.297,12.399,12.607,12.846,13.018,13.364,13.533,13.823,13.938,14.049,14.501,14.738,14.928,15.028,15.321,15.626,16.013,16.345,16.676,16.986,17.358,17.677,18.657,19.324,19.724,20.136,20.781,21.797,22.553,23.137,23.614,24.685,25.392,26.35,27.268,28.075,28.907,29.647,30.411,30.922,31.363,31.748,32.395,33.009,33.425,33.775,34.115,34.911,35.784,36.577,37.532,37.969,38.403,38.717,39.105,39.373,39.842,40.225,40.979,41.59,42.432,42.697,43.564,44.993,45.457,45.721,46.465,47.204,47.792,48.101,49.564,49.61,49.809,50.154,50.395,51.645,52.334,52.665,53.015,53.236,53.365,53.792,54.32,54.851,55.371,55.645,55.924,56.891,57.411,57.68,58.01,58.709,59.919,60.534,61.038,61.831,62.682,63.434,64.185,64.995,65.923,66.704,67.765,68.666,69.329,70.374,71.171,72.097,72.851,73.941,74.859,75.626,76.163,76.95,78.514,79.49,80.015,80.835,81.98,83.063,84.023,84.977,85.688,86.558,87.471,87.897,88.593,88.983,90.373,91.674,92.347,93.512,94.035,94.401,95.907,97.201,97.951,98.32,99.199,99.414,99.645,101.742,102.697,102.997,103.925,104.791,106.245,106.587,107.209,107.747,108.292,108.95,109.181,110.011,111.044,111.748,112.68,113.035,114.049,114.541
"302","294","        Accounting and other business services","DPRORG3",6.537,6.582,6.648,6.707,6.732,6.782,6.824,6.821,6.78,6.83,6.885,6.889,6.909,6.894,6.964,6.978,6.959,7.039,7.051,7.047,7.12,7.096,7.112,7.136,7.2,7.228,7.271,7.326,7.338,7.406,7.502,7.575,7.61,7.684,7.772,7.814,7.952,8.006,8.114,8.229,8.32,8.44,8.534,8.646,8.796,8.922,9.023,9.169,9.247,9.296,9.417,9.454,9.496,9.595,9.655,9.699,9.906,10.113,10.338,10.519,10.849,11.195,11.459,11.824,12.045,12.147,12.433,12.656,12.82,12.979,13.19,13.411,13.693,13.913,14.097,14.35,14.533,14.814,15.172,15.482,15.821,16.119,16.461,16.816,17.66,18.274,18.631,18.986,19.581,20.455,21.039,21.576,21.93,22.747,23.361,24.098,24.785,25.368,26.003,26.556,27.111,27.543,27.936,28.326,28.78,29.314,29.661,29.922,30.246,30.846,31.46,32.045,32.459,32.61,33.05,33.493,34.031,34.774,35.357,35.677,36.094,36.821,37.364,37.719,38.341,39.316,40.161,40.705,41.502,42.568,43.279,43.896,44.341,45.022,45.556,46.088,46.969,47.385,47.832,49.124,49.651,52.068,52.325,52.736,53.69,54.08,54.459,55.681,56.833,57.153,57.401,57.67,58.88,59.805,60.34,60.717,61.869,62.816,63.402,63.953,64.793,65.382,66.009,67.401,67.907,68.781,69.643,70.351,70.957,71.835,72.639,73.418,74.949,75.363,75.889,76.688,77.538,78.358,79.321,79.687,80.441,81.157,82.556,83.306,83.644,84.709,85.65,86.673,88.568,89.606,90.152,91.458,92.476,93.323,93.306,94.499,96.664,98.192,97.252,98.9,99.296,99.6,100.21,100.894,100.929,103.17,103.679,103.176,102.33,105.044,106.804,107.897,107.318,110.584,111.787,110.809,110.696,113.343,113.414,113.464,115.07,117.142
"303","295","          Tax preparation and other related services","DTAPRG3",5.805,5.872,5.927,6,6.005,6.035,6.157,6.096,5.979,5.992,6.098,6.081,6.108,6.021,6.155,6.101,6.088,6.264,6.193,6.237,6.249,6.207,6.23,6.301,6.321,6.378,6.385,6.424,6.426,6.487,6.561,6.616,6.663,6.709,6.782,6.821,6.922,6.934,7.04,7.16,7.239,7.365,7.459,7.567,7.717,7.814,7.906,8.053,8.107,8.136,8.261,8.309,8.347,8.42,8.501,8.505,8.7,8.898,9.09,9.255,9.556,9.867,10.106,10.396,10.608,10.672,10.943,11.145,11.265,11.356,11.509,11.685,11.938,12.099,12.259,12.436,12.533,12.766,13.091,13.351,13.62,13.876,14.134,14.424,15.23,15.829,16.131,16.43,16.966,17.864,18.419,18.934,19.222,20.088,20.693,21.421,22.132,22.745,23.397,24.002,24.559,24.988,25.378,25.74,26.193,26.756,27.072,27.31,27.625,28.252,28.916,29.539,29.925,30.034,30.454,30.881,31.422,32.213,32.789,33.038,33.405,34.126,34.698,35.021,35.615,36.536,37.36,37.848,38.616,39.652,40.315,40.9,41.294,41.979,42.478,42.974,43.836,44.178,44.563,45.842,46.355,48.855,49.076,49.401,50.425,50.825,51.166,52.542,53.867,54.095,54.229,54.436,55.79,56.745,57.176,57.486,58.925,60.038,60.615,61.174,62.116,62.713,63.367,65.041,65.561,66.465,67.409,68.12,68.736,69.68,70.353,71.084,72.815,73.18,73.777,74.662,75.528,76.338,77.414,77.705,78.453,79.146,80.762,81.587,81.839,83.032,84.09,85.322,87.69,88.921,89.366,90.827,91.966,92.783,92.57,93.914,96.465,98.124,96.63,98.845,99.34,99.637,100.252,100.844,100.657,103.484,103.982,103.125,101.811,105.231,107.429,108.656,107.828,111.929,113.206,111.673,111.203,114.469,114.355,114.33,116.196,118.666
"304","296","          Employment agency services","DGENRG3",9.549,9.567,9.561,9.596,9.658,9.752,9.758,9.751,9.69,9.835,9.908,9.921,9.921,9.977,10.037,10.078,9.957,10.052,10.13,10.032,10.282,10.209,10.207,10.144,10.32,10.273,10.366,10.494,10.441,10.52,10.69,10.764,10.761,10.841,11.002,11.059,11.313,11.407,11.562,11.685,11.83,11.986,12.099,12.253,12.463,12.749,12.889,13.101,13.244,13.306,13.513,13.528,13.595,13.835,13.815,13.901,14.231,14.486,14.881,15.042,15.579,16.119,16.355,17.013,17.25,17.382,17.799,18.101,18.216,18.471,18.743,19.022,19.446,19.812,19.963,20.245,20.407,20.828,21.365,21.811,22.236,22.543,23.02,23.454,24.877,25.689,26.256,26.727,27.644,29.053,29.949,30.863,31.478,32.821,33.839,35.129,36.298,37.295,38.44,39.287,40.31,41.058,41.628,42.224,42.997,43.795,44.381,44.776,45.291,46.404,47.476,48.477,49.124,49.212,50.002,50.717,51.579,52.793,53.797,54.192,54.843,55.975,56.953,57.49,58.432,59.949,61.276,62.125,63.326,65.003,66.161,67.097,67.73,68.866,69.737,70.53,71.983,72.588,73.193,75.312,76.154,80.25,80.604,81.326,81.755,81.853,81.712,81.784,81.885,82.325,82.732,82.968,83.638,83.822,83.823,84.251,84.332,84.865,85.589,85.778,86.232,87.359,87.707,87.841,87.867,88.371,89.226,89.872,89.875,90.136,91,91.399,92.66,92.377,91.546,91.771,92.463,93.302,93.835,92.871,93.241,94.448,95.18,94.651,95.46,96.883,96.844,96.61,96.365,96.285,96.561,96.308,97.735,98.989,98.618,99.014,98.954,99.376,99.486,99.416,99.689,99.776,100.308,100.308,100.308,100.246,100.464,101.324,101.808,102.088,100.831,99.907,98.156,99.63,101.074,101.683,103.131,105.928,108.052,106.478,107.051,112.386
